,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
258,2020-01-16 10:07:15,FOXNEWSW,3,FOXNEWSW_20200116_100000_FOX__Friends_First/start/420,SANCTUARY CITY BATTLE. ICE SUBPOENAS DENVER'OFIEIEIALSTOR INFO ON ILLEGALS,SANCTUARY CITY BATTLE ICE SUBPOENAS DENVEROFIEIEIALSTOR INFO ON ILLEGALS,SANCTUARY CITY BATTLE ICE SUBPOENAS DENVER OFFICIALS FOR INFO ON ILLEGALS
261,2020-01-16 11:14:31,FOXNEWSW,6,FOXNEWSW_20200116_110000_FOX_and_Friends/start/840,NEW MIGRANT CARAVAN HEADS FOR U.S.,NEW MIGRANT CARAVAN HEADS FOR US,NEW MIGRANT CARAVAN HEADS FOR US
262,2020-01-16 11:24:42,FOXNEWSW,2,FOXNEWSW_20200116_110000_FOX_and_Friends/start/1440,I ILLEGAL IMMIGRANT CHARGED WITH KILLING 92-YEAR-OLD,I ILLEGAL IMMIGRANT CHARGED WITH KILLING 92YEAROLD,ILLEGAL IMMIGRANT CHARGED WITH KILLING 92-YEAR-OLD
263,2020-01-16 11:30:29,FOXNEWSW,33,FOXNEWSW_20200116_110000_FOX_and_Friends/start/1800,"> MIRANDA DEVINE I NEW YORK POST COLUMNIST. . ICE BLASTS NYC SANCTUARY POLICY AFTER MURDER. .  . . BILL "". HEMMER '. , ,1",MIRANDA DEVINE I NEW YORK POST COLUMNIST ICE BLASTS NYC SANCTUARY POLICY AFTER MURDER BILL HEMMER 1,MIRANDA DEVINE NEW YORK POST COLUMNIST ICE BLASTS NYC SANCTUARY POLICY AFTER MURDER BILL HEMMER
264,2020-01-16 11:32:36,FOXNEWSW,4,FOXNEWSW_20200116_110000_FOX_and_Friends/start/1920,INSIDE LOOK AT THE BATTLE ON THE BORDER,INSIDE LOOK AT THE BATTLE ON THE BORDER,INSIDE LOOK AT THE BATTLE ON THE BORDER
265,2020-01-16 12:44:46,FOXNEWSW,7,FOXNEWSW_20200116_110000_FOX_and_Friends/start/6240,DENVER OFFICIALS SUBPOENAED FOR INFO ON ILLEGALS,DENVER OFFICIALS SUBPOENAED FOR INFO ON ILLEGALS,DENVER OFFICIALS SUBPOENAED FOR INFO ON ILLEGALS
278,2020-01-17 09:08:17,FOXNEWSW,13,FOXNEWSW_20200117_090000_FOX__Friends_First/start/480,1 ICE & GUATEMALAN POLICE BLOCK NEW CARAVAN,1 ICE GUATEMALAN POLICE BLOCK NEW CARAVAN,ICE GUATEMALAN POLICE BLOCK NEW CARAVAN
279,2020-01-17 09:08:44,FOXNEWSW,18,FOXNEWSW_20200117_090000_FOX__Friends_First/start/480,SECURING THE BORDER. DHS ASKS PENTAGON TO FUND 270 MILES OF BORDER WALL,SECURING THE BORDER DHS ASKS PENTAGON TO FUND 270 MILES OF BORDER WALL,SECURING THE BORDER DHS ASKS PENTAGON TO FUND 270 MILES OF BORDER WALL
281,2020-01-17 09:23:19,FOXNEWSW,25,FOXNEWSW_20200117_090000_FOX__Friends_First/start/1380,. IRAQI REFUGEE LAUNCHES GOP CHALLENGE TO REP. OMAR,IRAQI REFUGEE LAUNCHES GOP CHALLENGE TO REP OMAR,IRAQI REFUGEE LAUNCHES GOP CHALLENGE TO REP OMAR
282,2020-01-17 11:16:49,BBCNEWS,2,BBCNEWS_20200117_110000_BBC_Newsroom_Live/start/960,EU Citizens rights. Guy Verhofstadt: There will be no automatic deportation,EU Citizens rights Guy Verhofstadt There will be no automatic deportation,EU Citizens rights Guy Verhofstadt There will be no automatic deportation
283,2020-01-17 11:56:02,BBCNEWS,2,BBCNEWS_20200117_110000_BBC_Newsroom_Live/start/3360,EU citizens after Brexit. Govt confirms EU citizens won't aukurnaiically be deported aï¬er Brexit,EU citizens after Brexit Govt confirms EU citizens wont aukurnaiically be deported aer Brexit,EU citizens after Brexit Govt confirms EU citizens wont automatically be deported after Brexit
285,2020-01-17 12:36:38,FOXNEWSW,8,FOXNEWSW_20200117_110000_FOX_and_Friends/start/5760,DETERRING ILLEGAL IMMIGRATION,DETERRING ILLEGAL IMMIGRATION,DETERRING ILLEGAL IMMIGRATION
286,2020-01-17 12:41:30,FOXNEWSW,3,FOXNEWSW_20200117_110000_FOX_and_Friends/start/6060,DHS SENDS MIGRANTS BACK TO MEXICO,DHS SENDS MIGRANTS BACK TO MEXICO,DHS SENDS MIGRANTS BACK TO MEXICO
287,2020-01-17 12:41:46,FOXNEWSW,15,FOXNEWSW_20200117_110000_FOX_and_Friends/start/6060,COMBATTING THE BORDER CRISIS,COMBATTING THE BORDER CRISIS,COMBATTING THE BORDER CRISIS
289,2020-01-17 12:44:12,FOXNEWSW,17,FOXNEWSW_20200117_110000_FOX_and_Friends/start/6240,DHS CHIEF SLAMS NYC'S SANCTUARY POLICIES,DHS CHIEF SLAMS NYCS SANCTUARY POLICIES,DHS CHIEF SLAMS NYC'S SANCTUARY POLICIES
303,2020-01-18 12:24:44,CNNW,2,CNNW_20200118_120000_New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul/start/1440,REPRODUCTIVE JUSTICE AND IMMIGRANTS' RIGHTS. . RIGHT NOW DALLAS L 61Â° LOS ANGELES - 50Â° PHOENIX,REPRODUCTIVE JUSTICE AND IMMIGRANTS RIGHTS RIGHT NOW DALLAS L 61 LOS ANGELES 50 PHOENIX,REPRODUCTIVE JUSTICE AND IMMIGRANTS RIGHTS RIGHT NOW DALLAS L 61 LOS ANGELES 50 PHOENIX
307,2020-01-18 12:35:54,FOXNEWSW,2,FOXNEWSW_20200118_110000_FOX_and_Friends_Saturday/start/5700,> HENRY LUCERO | ICE ENFORCEMENT REMOVAL OPERATIONS u. en's T 5. . ICE SUBPOENAS INFORMATION ON ILLEGALS IN DENVER âVSâ,HENRY LUCERO ICE ENFORCEMENT REMOVAL OPERATIONS u ens T 5 ICE SUBPOENAS INFORMATION ON ILLEGALS IN DENVER VS,HENRY LUCERO ICE ENFORCEMENT REMOVAL OPERATIONS u ens T 5 ICE SUBPOENAS INFORMATION ON ILLEGALS IN DENVER VS
311,2020-01-18 13:52:54,MSNBCW,8,MSNBCW_20200118_130000_MSNBC_Live/start/3120,"MARCH CENTERING ON CLIMATE CHANGE,. IMMIGRATION AND REPRODUCTIVE RIGHTS",MARCH CENTERING ON CLIMATE CHANGE IMMIGRATION AND REPRODUCTIVE RIGHTS,MARCH CENTERING ON CLIMATE CHANGE IMMIGRATION AND REPRODUCTIVE RIGHTS
313,2020-01-18 15:53:42,CNNW,18,CNNW_20200118_150000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/3180,"ACTIVISTS FILLING STREETS OF WASHINGTON FOR WOMEN'S MARCH. .  . . Isa Novola National Leader, LGBT Immigrant Rights Movement",ACTIVISTS FILLING STREETS OF WASHINGTON FOR WOMENS MARCH Isa Novola National Leader LGBT Immigrant Rights Movement,ACTIVISTS FILLING STREETS OF WASHINGTON FOR WOMENS MARCH Isa Novola National Leader LGBT Immigrant Rights Movement
320,2020-01-19 09:36:58,CNNW,4,CNNW_20200119_090000_CNN_Newsroom_Live/start/2160,CONFLICT DRIVING MIGRANT CRISIS IN MEDITERRANEAN,CONFLICT DRIVING MIGRANT CRISIS IN MEDITERRANEAN,CONFLICT DRIVING MIGRANT CRISIS IN MEDITERRANEAN
321,2020-01-19 11:11:47,FOXNEWSW,3,FOXNEWSW_20200119_110000_FOX_and_Friends_Sunday/start/660,MEXICO BLOCKS GUATEMALAN MIGRANTS STORMING BORDER,MEXICO BLOCKS GUATEMALAN MIGRANTS STORMING BORDER,MEXICO BLOCKS GUATEMALAN MIGRANTS STORMING BORDER
323,2020-01-19 12:23:38,MSNBCW,2,MSNBCW_20200119_120000_MSNBC_Live/start/1380,MEXICO CLOSES BORDER ENTRY AS THOUSANDS OF MIGRANTS ARRIVE,MEXICO CLOSES BORDER ENTRY AS THOUSANDS OF MIGRANTS ARRIVE,MEXICO CLOSES BORDER ENTRY AS THOUSANDS OF MIGRANTS ARRIVE
325,2020-01-19 17:44:00,FOXNEWSW,3,FOXNEWSW_20200119_170000_Americas_News_Headquarters/start/2640,"b ALEXANDRA JAFFE | ASSOCIATED PRESS. . SANDERS CRITICIZED BIDEN FOR HIS VOTE 0N NAFTA,. I WHICH HE SAYS COST THE US Mlll IONS OF ICES",b ALEXANDRA JAFFE ASSOCIATED PRESS SANDERS CRITICIZED BIDEN FOR HIS VOTE 0N NAFTA I WHICH HE SAYS COST THE US Mlll IONS OF ICES,ICE CRACKS DOWN ON NYC'S SANCTUARY CITY POLICIES
326,2020-01-19 17:50:00,FOXNEWSW,2,FOXNEWSW_20200119_170000_Americas_News_Headquarters/start/3000,"JNLIMITED 7-Nigï¬t 'PJ'1'7 V"". DRINKS & WiFi Caribbean Cruise",JNLIMITED 7Nigt PJ17 V DRINKS WiFi Caribbean Cruise,ICE SUBPOENAS NYC FOR INFO ON ILLEGAL IMMIGRANTS ARRESTED THERE BUT SHIELDED BY SANCTUARY CITY POLICIES
327,2020-01-19 19:40:00,MSNBCW,3,MSNBCW_20200119_190000_MSNBC_Live_With_Alison_Morris/start/2400,"Nemhbnmmd Spin: mansâma Gasuzlly Co ' rmsamnty Mulua' ms Cu . MidrCenmry ms Cu. nï¬axas. Tens Farmers mg, 5 Banner: NewCen. Farmers Ins Ca nVWashmglon(Baum/Me,WANaï¬hatexmomeolï¬ceâChild mmmamremmlvesmnsmui-ytnmsnwmmunoz Usâ. awarmmmm Noun msumszrezumnrizminauxmes Nmaï¬pmdmmmngn anddwxmumavemawlab'einaHsmes.",Nemhbnmmd Spin mansma Gasuzlly Co rmsamnty Mulua ms Cu MidrCenmry ms Cu naxas Tens Farmers mg 5 Banner NewCen Farmers Ins Ca nVWashmglonBaumMeWANahatexmomeolceChild mmmamremmlvesmnsmuiytnmsnwmmunoz Us awarmmmm Noun msumszrezumnrizminauxmes Nmapmdmmmngn anddwxmumavemawlabeinaHsmes,ICE SUBPOENAS NYC FOR INFO ON ILLEGAL IMMIGRANT ACCUSED OF MURDER AS SANCTUARY CITY FIGHT ESCALATES
332,2020-01-19 23:15:26,FOXNEWSW,2,FOXNEWSW_20200119_230000_Fox_Report_with_Jon_Scott/start/900,> MATTHEW T ALBENCE I ACTING ICE DIRECTOR. ICE SUBPOENAS NYC FOR INFO ON ILLEGAL IMMIGRANTS. L .' I I . I '. . I I I L L 1 .' I ' O,MATTHEW T ALBENCE I ACTING ICE DIRECTOR ICE SUBPOENAS NYC FOR INFO ON ILLEGAL IMMIGRANTS L I I I I I I L L 1 I O,MATTHEW T ALBENCE ACTING ICE DIRECTOR ICE SUBPOENAS NYC FOR INFO ON ILLEGAL IMMIGRANTS
335,2020-01-20 05:43:28,BBCNEWS,2,BBCNEWS_20200120_053000_Business_Briefing/start/780,Kent REfugee Aciion Network,Kent REfugee Aciion Network,Kent Refugee Action Network
336,2020-01-20 09:16:22,BBCNEWS,5,BBCNEWS_20200120_090000_BBC_News_at_9/start/960,#BBCYourQuestions: Immigration. BBC policy guide on immigration published,BBCYourQuestions Immigration BBC policy guide on immigration published,BBC Your Questions Immigration BBC policy guide on immigration published
337,2020-01-20 09:18:33,BBCNEWS,4,BBCNEWS_20200120_090000_BBC_News_at_9/start/1080,#BBCYourQuestions: Immigration. Briefing takes broad look a! immigraï¬on and impaï¬ on Eriï¬sh life,BBCYourQuestions Immigration Briefing takes broad look a immigraon and impa on Erish life,BBC Your Questions Immigration Briefing takes broad look at immigration and impact on British life
338,2020-01-20 09:18:59,BBCNEWS,3,BBCNEWS_20200120_090000_BBC_News_at_9/start/1080,#BBCYourQuestions: Immigration. More than 1800 migrants crossed (he Channel in small boats las' year,BBCYourQuestions Immigration More than 1800 migrants crossed he Channel in small boats las year,BBC Your Questions Immigration More than 1800 migrants crossed the Channel in small boats last year
339,2020-01-20 09:20:00,BBCNEWS,6,BBCNEWS_20200120_090000_BBC_News_at_9/start/1200,#BBCYourQuestions: Immigration. 8/10 non-EU migrams don't feel may are discrimina'ed agains',BBCYourQuestions Immigration 810 nonEU migrams dont feel may are discriminaed agains,BBC Your Questions Immigration 810 non-EU migrants don't feel many are discriminated against
340,2020-01-20 09:20:11,BBCNEWS,2,BBCNEWS_20200120_090000_BBC_News_at_9/start/1200,#BBCYourQuestions: Immigration. 7/10 foreigners in UK thinkthe coumry is welcoming,BBCYourQuestions Immigration 710 foreigners in UK thinkthe coumry is welcoming,BBC Your Questions Immigration 710 foreigners in UK think the country is welcoming
341,2020-01-20 09:20:30,BBCNEWS,2,BBCNEWS_20200120_090000_BBC_News_at_9/start/1200,#BBCYourQuestions: Immigration. Migration Observaiory thinks hosiiliiy more linked :0 race,BBCYourQuestions Immigration Migration Observaiory thinks hosiiliiy more linked 0 race,BBC Your Questions Immigration Migration Observatory thinks hostility more linked to race
342,2020-01-20 09:20:33,BBCNEWS,2,BBCNEWS_20200120_090000_BBC_News_at_9/start/1200,"#BBCYourQuestions: Immigration. Find om more about our immigration sysmm: bbc.cu,uk/ukimmigration",BBCYourQuestions Immigration Find om more about our immigration sysmm bbccuukukimmigration,BBC Your Questions Immigration Find out more about our immigration system bbccoukimmigration
343,2020-01-20 09:20:43,BBCNEWS,10,BBCNEWS_20200120_090000_BBC_News_at_9/start/1200,#BBCYourQuestions: Immigration. Download BBC Briefing document bbc.co.uk/news,BBCYourQuestions Immigration Download BBC Briefing document bbccouknews,BBC Your Questions Immigration Download BBC Briefing document bbccouknews
344,2020-01-20 09:21:38,BBCNEWS,3,BBCNEWS_20200120_090000_BBC_News_at_9/start/1260,#BBCYourQuestions: Immigration. National Crime Agency says gangs are working together,BBCYourQuestions Immigration National Crime Agency says gangs are working together,BBC Your Questions Immigration National Crime Agency says gangs are working together
345,2020-01-20 09:21:57,BBCNEWS,2,BBCNEWS_20200120_090000_BBC_News_at_9/start/1260,#BBCYourQuestions: Immigration. NCA: Gangs send 'surges' of mail migram boats across Channel,BBCYourQuestions Immigration NCA Gangs send surges of mail migram boats across Channel,BBC Your Questions Immigration NCA Gangs send surges of mail migrant boats across Channel
346,2020-01-20 09:22:00,BBCNEWS,2,BBCNEWS_20200120_090000_BBC_News_at_9/start/1320,#BBCYourQuestions: Immigration. Oxford Uni: Mosk UK immigrams don't feel discriminaked against,BBCYourQuestions Immigration Oxford Uni Mosk UK immigrams dont feel discriminaked against,BBC Your Questions Immigration Oxford Uni migrants don't feel discriminated against
347,2020-01-20 09:22:19,BBCNEWS,2,BBCNEWS_20200120_090000_BBC_News_at_9/start/1320,BBC Briefing: Immigration. 9/10 EU miglams in UK don't feel ihey suffer discrimination,BBC Briefing Immigration 910 EU miglams in UK dont feel ihey suffer discrimination,BBC Briefing Immigration 910 EU migrants in UK don't feel they suffer discrimination
350,2020-01-20 12:48:15,BBCNEWS,3,BBCNEWS_20200120_110000_BBC_Newsroom_Live/start/6480,#BBCYourQuestions: Immigration. 9/10 EU migrams in UK don'ï¬eel they snfferdiscrimination,BBCYourQuestions Immigration 910 EU migrams in UK doneel they snfferdiscrimination,BBC Your Questions Immigration 910 EU migrants in UK don't feel they suffer discrimination
351,2020-01-20 12:50:10,BBCNEWS,2,BBCNEWS_20200120_110000_BBC_Newsroom_Live/start/6600,"Direc'or, Migration Ob-servamry",Direcor Migration Observamry,Director Migration Observatory
354,2020-01-20 13:40:17,FOXNEWSW,2,FOXNEWSW_20200120_110000_FOX_and_Friends/start/9600,CARAVAN STOPPED BY MEXICAN POLICE. . BILL .. HEMMER 1',CARAVAN STOPPED BY MEXICAN POLICE BILL HEMMER 1,CARAVAN STOPPED BY MEXICAN POLICE BILL HEMMER
355,2020-01-20 13:40:33,FOXNEWSW,2,FOXNEWSW_20200120_110000_FOX_and_Friends/start/9600,"> MARK MORGAN | CBP ACTING COMMISSIONER. . CARAVAN STOPPED BY MEXICAN POLICE. .  . . BILL ,. HEMMER '. n- 7 ,",MARK MORGAN CBP ACTING COMMISSIONER CARAVAN STOPPED BY MEXICAN POLICE BILL HEMMER n 7,MARK MORGAN CBP ACTING COMMISSIONER CARAVAN STOPPED BY MEXICAN POLICE BILL HEMMER
356,2020-01-20 13:42:31,FOXNEWSW,2,FOXNEWSW_20200120_110000_FOX_and_Friends/start/9720,B'LL. HEMMER. . DRUG BUSTS SKYROCKETING AT THE BORDER. .  . . ?,BLL HEMMER DRUG BUSTS SKYROCKETING AT THE BORDER,DRUG BUSTS SKYROCKETING AT THE BORDER
357,2020-01-20 13:46:16,BBCNEWS,2,BBCNEWS_20200120_133000_BBC_News/start/960,BBC Briefing: Immigration. Briefing takes broad look at immigration and impaci on Eriiish life,BBC Briefing Immigration Briefing takes broad look at immigration and impaci on Eriiish life,BBC Briefing Immigration Briefing takes broad look at immigration and impact on British life
358,2020-01-20 13:46:57,BBCNEWS,2,BBCNEWS_20200120_133000_BBC_News/start/960,BBC Briefing: Immigration. NCA: Gangs send 'surges' o! smail migrant boats across Channel,BBC Briefing Immigration NCA Gangs send surges o smail migrant boats across Channel,BBC Briefing Immigration NCA Gangs send surges of small migrant boats across Channel
359,2020-01-20 13:47:05,BBCNEWS,4,BBCNEWS_20200120_133000_BBC_News/start/1020,BBC Briefing: Immigration. 8/10 non-EU migranis don't feel ihey are discriminated againsi,BBC Briefing Immigration 810 nonEU migranis dont feel ihey are discriminated againsi,BBC Briefing Immigration 810 non-EU migrants don't feel they are discriminated against
360,2020-01-20 13:47:38,BBCNEWS,2,BBCNEWS_20200120_133000_BBC_News/start/1020,BBC Briefing: Immigration. 7/10 foreigners in UK thinkthe conniry is welcoming,BBC Briefing Immigration 710 foreigners in UK thinkthe conniry is welcoming,BBC Briefing Immigration 710 foreigners in UK think the country is welcoming
364,2020-01-20 13:49:06,BBCNEWS,2,BBCNEWS_20200120_133000_BBC_News/start/1140,BBC Briefing: Immigration. More (han 1800 migrants crossed the Channel in small boats last year,BBC Briefing Immigration More han 1800 migrants crossed the Channel in small boats last year,More than 1800 migrants crossed the Channel in small boats last year
367,2020-01-20 14:23:00,CNNW,50,CNNW_20200120_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1380,"SOURCES: ADMIN MAY EXPAND TRAVEL BAN, ADD IMMIGRATION RESTRICTIONS",SOURCES ADMIN MAY EXPAND TRAVEL BAN ADD IMMIGRATION RESTRICTIONS,MAY EXPAND TRAVEL BAN ADD IMMIGRATION RESTRICTIONS
368,2020-01-20 14:24:57,BBCNEWS,4,BBCNEWS_20200120_140000_Afternoon_Live/start/1440,Former Immigration Officer,Former Immigration Officer,Former Immigration Officer
369,2020-01-20 14:29:40,BBCNEWS,2,BBCNEWS_20200120_140000_Afternoon_Live/start/1740,BBC Brieï¬ng: Immigration. National Crime Agency says gangs are working mgether,BBC Brieng Immigration National Crime Agency says gangs are working mgether,National Crime Agency says gangs are working together
371,2020-01-20 15:21:11,BBCNEWS,13,BBCNEWS_20200120_140000_Afternoon_Live/start/4860,Senior Immigr-ation Consultant. Migrate UK,Senior Immigration Consultant Migrate UK,Senior Immigration Consultant Migrate UK
374,2020-01-20 17:44:00,FOXNEWSW,2,FOXNEWSW_20200120_170000_Outnumbered/start/2640,ICE RAMPS UP L V; rmâ?!. nVFp CANr'Tl liï¬aEÃ©gllJTEIEpon'ï¬quIE 'MEVEM'FgMEm'i,ICE RAMPS UP L V rm nVFp CANrTl liaEgllJTEIEponquIE MEVEMFgMEmi,ICE RAMPS UP ENFORCEMENT
376,2020-01-20 20:01:29,FOXNEWSW,2,FOXNEWSW_20200120_200000_Bill_Hemmer_Reports/start/60,"TRUMP'S LAWYERS: IMPEACHMENT HAS BEEN A. . ""RDA7EMIV Dnl ITIf'AI AFT RV l-lnl ICE nCMnf'DATC""",TRUMPS LAWYERS IMPEACHMENT HAS BEEN A RDA7EMIV Dnl ITIfAI AFT RV llnl ICE nCMnfDATC,ICE
381,2020-01-21 00:07:26,BBCNEWS,2,BBCNEWS_20200121_000000_Newsday/start/420,Migrant caravan Clashes. Mexican forces stop Central Americans bound for U5,Migrant caravan Clashes Mexican forces stop Central Americans bound for U5,"Migrant caravan clashes, Mexican forces stop Central Americans bound for U.S."
385,2020-01-21 09:36:04,FOXNEWSW,4,FOXNEWSW_20200121_090000_FOX__Friends_First/start/2160,MIGRANTS CLASH WITH MEXICAN POLICE,MIGRANTS CLASH WITH MEXICAN POLICE,Migrants clash with Mexican police
386,2020-01-21 09:36:45,FOXNEWSW,17,FOXNEWSW_20200121_090000_FOX__Friends_First/start/2160,MIGRANTS THROW STONES AT MEXICAN OFFICERS,MIGRANTS THROW STONES AT MEXICAN OFFICERS,Migrants throw stones at Mexican officers
387,2020-01-21 09:37:09,FOXNEWSW,3,FOXNEWSW_20200121_090000_FOX__Friends_First/start/2220,MEXICAN PRESIDENT OFFERS JOBS T0 PEACEFUL MIGRANTS,MEXICAN PRESIDENT OFFERS JOBS T0 PEACEFUL MIGRANTS,Mexican president offers jobs to peaceful migrants
388,2020-01-21 09:37:52,FOXNEWSW,4,FOXNEWSW_20200121_090000_FOX__Friends_First/start/2220,U.S. ASYLUM AGREEMENTS BEING CHALLENGED IN COURT,US ASYLUM AGREEMENTS BEING CHALLENGED IN COURT,U.S. asylum agreements being challenged in court
390,2020-01-21 12:23:31,FOXNEWSW,2,FOXNEWSW_20200121_110000_FOX_and_Friends/start/4980,I ICE RELEASES LIST OF 'FUGITIVE' ILLEGALS IN NYC mam,I ICE RELEASES LIST OF FUGITIVE ILLEGALS IN NYC mam,ICE releases list of fugitive illegals in NYC
391,2020-01-21 14:27:42,FOXNEWSW,6,FOXNEWSW_20200121_140000_Americas_Newsroom/start/1620,MIGRANTS SCUFFLE WITH MEXICAN moops ALONG BORDE,MIGRANTS SCUFFLE WITH MEXICAN moops ALONG BORDE,Migrants scuffle with Mexican troops along border
394,2020-01-21 18:38:28,FOXNEWSW,2,FOXNEWSW_20200121_183800_,SCHIFF: TRUMP ILLEGALLY WITHHELD,SCHIFF TRUMP ILLEGALLY WITHHELD,SCHIFF TRUMP ILLEGALLY WITHHELD
405,2020-01-22 09:26:43,FOXNEWSW,16,FOXNEWSW_20200122_090000_FOX__Friends_First/start/1560,BIDEN ON ICE,BIDEN ON ICE,BIDEN ON ICE
406,2020-01-22 09:37:53,FOXNEWSW,7,FOXNEWSW_20200122_090000_FOX__Friends_First/start/2220,"DEPORTING ILLEGALS. MEXICO BEGINS FLYING, BUSING MIGRANTS BACK TO HONDURAS",DEPORTING ILLEGALS MEXICO BEGINS FLYING BUSING MIGRANTS BACK TO HONDURAS,DEPORTING ILLEGALS MEXICO BEGINS FLYING BUSING MIGRANTS BACK TO HONDURAS
407,2020-01-22 09:56:00,FOXNEWSW,4,FOXNEWSW_20200122_090000_FOX__Friends_First/start/3360,! B|:DEN ICE SHOULDN' T DEPORT DRUNK- DRIVING ILLEGALS,BDEN ICE SHOULDN T DEPORT DRUNK DRIVING ILLEGALS,BIDEN ICE SHOULDN'T DEPORT DRUNK DRIVING ILLEGALS
411,2020-01-22 21:02:11,FOXNEWSW,2,FOXNEWSW_20200122_210000_Your_World_With_Neil_Cavuto/start/120,"NADLER: GIULIANI LAUNCHED SMEAR CAMPAIGN AGAINST. . Vï¬\IAMn\IIT('|-l IIEFAI ICE I-IE MEEnEn I-IED ""nl IT n: TI-IE \AIAV""",NADLER GIULIANI LAUNCHED SMEAR CAMPAIGN AGAINST VIAMnIITl IIEFAI ICE IIE MEEnEn IIED nl IT n TIIE AIAV,NADLER GIULIANI LAUNCHED SMEAR CAMPAIGN AGAINST IMMIGRATION ICE
418,2020-01-23 01:46:18,FOXNEWSW,2,FOXNEWSW_20200123_010000_Tucker_Carlson_Tonight/start/2760,IOF RIDFNW IIIPF H Tn THF IFFT ON IMMIGRATION I mm,IOF RIDFNW IIIPF H Tn THF IFFT ON IMMIGRATION I mm,TRUMP ON TRIAL ON IMMIGRATION
421,2020-01-23 05:04:00,FOXNEWSW,2,FOXNEWSW_20200123_050000_Tucker_Carlson_Tonight/start/240,ELECTION dPPONENT FROM FOREiGNERs,ELECTION dPPONENT FROM FOREiGNERs,YOU ARE GOING TO GET FIRED BIDEN WE SHOULDN'T DEPORT DRUNK DRIVING ILLEGAL ALIENS
423,2020-01-23 09:49:44,FOXNEWSW,2,FOXNEWSW_20200123_090000_FOX__Friends_First/start/2940,WARNING MIGRANTS. WOLF- CARAVAN MEMBERS NOT ALLOWED IN u. s. AMID VIOLENCE,WARNING MIGRANTS WOLF CARAVAN MEMBERS NOT ALLOWED IN u s AMID VIOLENCE,WARNING MIGRANTS WOLF CARAVAN MEMBERS NOT ALLOWED IN U.S. AMID VIOLENCE
425,2020-01-23 11:12:52,FOXNEWSW,7,FOXNEWSW_20200123_110000_FOX_and_Friends/start/720,DHS BOSS WARNS CARAVAN MIGRANTS WILL BE SENT HOME,DHS BOSS WARNS CARAVAN MIGRANTS WILL BE SENT HOME,DHS BOSS WARNS CARAVAN MIGRANTS WILL BE SENT HOME
431,2020-01-23 22:38:04,FOXNEWSW,5,FOXNEWSW_20200123_220000_The_Five/start/2280,' ' ' mmmmmmu. BIDEN'S IMMIGRATION PANDER I,mmmmmmu BIDENS IMMIGRATION PANDER I,BIDEN'S IMMIGRATION PANDER
439,2020-01-24 03:14:27,BBCNEWS,4,BBCNEWS_20200124_030000_BBC_News/start/840,Birth tourism clampdown. U5 tightens rules on visas for pregnant women,Birth tourism clampdown U5 tightens rules on visas for pregnant women,Birth tourism clampdown U.S. tightens rules on visas for pregnant women
441,2020-01-24 03:14:51,BBCNEWS,2,BBCNEWS_20200124_030000_BBC_News/start/840,Birth tourism clampdown. US embassy officials to deny visa i! visit is to give binh on US soil,Birth tourism clampdown US embassy officials to deny visa i visit is to give binh on US soil,Birth tourism clampdown U.S. embassy officials to deny visa if visit is to give birth on U.S. soil
442,2020-01-24 03:16:29,BBCNEWS,6,BBCNEWS_20200124_030000_BBC_News/start/960,Birth tourism clampdown. Currem rules guarantee American citizenship,Birth tourism clampdown Currem rules guarantee American citizenship,Birth tourism clampdown current rules guarantee American citizenship
443,2020-01-24 05:41:31,BBCNEWS,5,BBCNEWS_20200124_053000_Business_Briefing/start/660,UK firms demand 'fair and sustainable' immigratior. Firms welcome signals that Â£30k salary test could change,UK firms demand fair and sustainable immigratior Firms welcome signals that 30k salary test could change,UK firms demand fair and sustainable immigration. Firms welcome signals that 30k salary test could change
444,2020-01-24 09:09:07,CNNW,32,CNNW_20200124_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/start/540,U.S. 'BIRTH TOURISM' BAN IN EFFECT TODAY. . New rule bars travel to take advantage of birthright citizenship,US BIRTH TOURISM BAN IN EFFECT TODAY New rule bars travel to take advantage of birthright citizenship,U.S. birth tourism ban in effect today. New rule bars travel to take advantage of birthright citizenship
445,2020-01-24 09:42:09,FOXNEWSW,5,FOXNEWSW_20200124_090000_FOX__Friends_First/start/2520,DEMANDING ANSWERS. SENATORS WANT TO KNOW VVHY NAVAL SHOOTER WAS GIVEN VISA,DEMANDING ANSWERS SENATORS WANT TO KNOW VVHY NAVAL SHOOTER WAS GIVEN VISA,Demanding answers. Senators want to know why naval shooter was given visa
446,2020-01-24 09:49:57,FOXNEWSW,2,FOXNEWSW_20200124_090000_FOX__Friends_First/start/2940,BIRTH TOURISM CRACKDOWN. TRUMP ADMIN VISA R'ULE_ (-Z-HANFEES TO TAKE EFFECT,BIRTH TOURISM CRACKDOWN TRUMP ADMIN VISA RULE ZHANFEES TO TAKE EFFECT,Birth tourism crackdown Trump admin visa rule changes to take effect
448,2020-01-24 11:15:00,FOXNEWSW,8,FOXNEWSW_20200124_110000_FOX_and_Friends/start/900,IMMIGRATION CRACKDOWN,IMMIGRATION CRACKDOWN,Immigration crackdown
