,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
14810,2019-07-15 22:27:32,MSNBCW,10,MSNBCW_20190715_220000_The_Beat_With_Ari_Melber/start/1620,"NO ""MASS"" ICE RAIDS DESPITE TRUMP'S WEEKEND PLEDGE",NO MASS ICE RAIDS DESPITE TRUMPS WEEKEND PLEDGE,NO MASS ICE RAIDS DESPITE TRUMP'S WEEKEND PLEDGE
14811,2019-07-15 22:28:58,MSNBCW,3,MSNBCW_20190715_220000_The_Beat_With_Ari_Melber/start/1680,"NYT: ICE MADE A ""HANDFUL"" OF ARRESTS,. NOT THE THOUSANDS PLEDGED BY TRUMP",NYT ICE MADE A HANDFUL OF ARRESTS NOT THE THOUSANDS PLEDGED BY TRUMP,NYT ICE MADE A HANDFUL OF ARRESTS NOT THE THOUSANDS PLEDGED BY TRUMP
14813,2019-07-15 23:23:08,FOXNEWSW,4,FOXNEWSW_20190715_230000_The_Story_With_Martha_MacCallum/start/1380,"""THE SQUAD"" TAKE ON TRUMP IMMIGRATION PLAN",THE SQUAD TAKE ON TRUMP IMMIGRATION PLAN,THE SQUAD TAKE ON TRUMP IMMIGRATION PLAN
14814,2019-07-15 23:24:52,FOXNEWSW,2,FOXNEWSW_20190715_230000_The_Story_With_Martha_MacCallum/start/1440,"""'THE SQUAD"" TAKES 0N TRUMP IMMIGRATION POLICIES",THE SQUAD TAKES 0N TRUMP IMMIGRATION POLICIES,THE SQUAD TAKES ON TRUMP IMMIGRATION POLICIES
14815,2019-07-15 23:26:05,FOXNEWSW,3,FOXNEWSW_20190715_230000_The_Story_With_Martha_MacCallum/start/1560,I WARREN PLEDGES TO INVESTIGATE CRIMES. COMMITTED AGAINST IMMIGRANTS,I WARREN PLEDGES TO INVESTIGATE CRIMES COMMITTED AGAINST IMMIGRANTS,WARREN PLEDGES TO INVESTIGATE CRIMES COMMITTED AGAINST IMMIGRANTS
14816,2019-07-15 23:43:38,CNNW,25,CNNW_20190715_230000_Erin_Burnett_OutFront/start/2580,NEW TRUMP RULE MAKES IT HARDER FOR MIGRANTS T0 DECLARE ASYLUM,NEW TRUMP RULE MAKES IT HARDER FOR MIGRANTS T0 DECLARE ASYLUM,NEW TRUMP RULE MAKES IT HARDER FOR MIGRANTS TO DECLARE ASYLUM
14817,2019-07-15 23:44:07,CNNW,5,CNNW_20190715_230000_Erin_Burnett_OutFront/start/2640,"NEW TRUMP RULE AIMS T0 CURTAIL ASYLUM CLAIMS AT THE BORDER;. ASYLUM-SEEKER: WE HAVE NO CHOICE, WE CAN'T GO BACK HOME",NEW TRUMP RULE AIMS T0 CURTAIL ASYLUM CLAIMS AT THE BORDER ASYLUMSEEKER WE HAVE NO CHOICE WE CANT GO BACK HOME,NEW TRUMP RULE AIMS TO CURTAIL ASYLUM CLAIMS AT THE BORDER ASYLUM SEEKER WE HAVE NO CHOICE WE CAN'T GO BACK HOME
14818,2019-07-16 00:13:40,MSNBCW,2,MSNBCW_20190716_000000_All_In_With_Chris_Hayes/start/780,I PELOSI: TRUMP SHOULD WORK WITH US ON IMMIGRATION ',I PELOSI TRUMP SHOULD WORK WITH US ON IMMIGRATION,PELOSI: TRUMP SHOULD WORK WITH US ON IMMIGRATION
14819,2019-07-16 00:22:50,FOXNEWSW,3,FOXNEWSW_20190716_000000_Tucker_Carlson_Tonight/start/1320,. MEXICAN FLAG RAISED AT COLORADO ICE FACILITY,MEXICAN FLAG RAISED AT COLORADO ICE FACILITY,MEXICAN FLAG RAISED AT COLORADO ICE FACILITY
14821,2019-07-16 00:34:12,MSNBCW,21,MSNBCW_20190716_000000_All_In_With_Chris_Hayes/start/2040,70 CURRENT & FORMER CBP WORKERS UNDER INVESTIGATION '. FOR SECRET FACEBOOK GROUP MOCKING IMMIGRANT DEATHS I,70 CURRENT FORMER CBP WORKERS UNDER INVESTIGATION FOR SECRET FACEBOOK GROUP MOCKING IMMIGRANT DEATHS I,70 CURRENT FORMER CBP WORKERS UNDER INVESTIGATION FOR SECRET FACEBOOK GROUP MOCKING IMMIGRANT DEATHS
14822,2019-07-16 00:36:00,MSNBCW,15,MSNBCW_20190716_000000_All_In_With_Chris_Hayes/start/2160,TRUMP PLANS NEW RULE THAT WOULD DENY ASYLUM '. TO MOST MIGRANTS ENTERING THROUGH SOUTHERN BORDER \,TRUMP PLANS NEW RULE THAT WOULD DENY ASYLUM TO MOST MIGRANTS ENTERING THROUGH SOUTHERN BORDER,TRUMP PLANS NEW RULE THAT WOULD DENY ASYLUM TO MOST MIGRANTS ENTERING THROUGH SOUTHERN BORDER
14823,2019-07-16 00:50:52,CNNW,5,CNNW_20190716_000000_Anderson_Cooper_360/start/3000,NEW PLANS T0 LIMIT CENTRAL AMERICAN MIGRANT ASYLUM CLAIMS,NEW PLANS T0 LIMIT CENTRAL AMERICAN MIGRANT ASYLUM CLAIMS,NEW PLANS TO LIMIT CENTRAL AMERICAN MIGRANT ASYLUM CLAIMS
14824,2019-07-16 00:55:45,CNNW,7,CNNW_20190716_000000_Anderson_Cooper_360/start/3300,LATEST ADMINISTRATION MOVES TO SEVERELY LIMIT. CENTRAL AMERICAN MIGRANTS SEEKING ASYLUM,LATEST ADMINISTRATION MOVES TO SEVERELY LIMIT CENTRAL AMERICAN MIGRANTS SEEKING ASYLUM,LATEST ADMINISTRATION MOVES TO SEVERELY LIMIT CENTRAL AMERICAN MIGRANTS SEEKING ASYLUM
14825,2019-07-16 00:59:27,CNNW,33,CNNW_20190716_000000_Anderson_Cooper_360/start/3540,ADMINISTRATION ENACTS NEW RULE LIMITING ASYLUM SEEKERS,ADMINISTRATION ENACTS NEW RULE LIMITING ASYLUM SEEKERS,ADMINISTRATION ENACTS NEW RULE LIMITING ASYLUM SEEKERS
14826,2019-07-16 01:06:34,BBCNEWS,7,BBCNEWS_20190716_010000_BBC_News/start/360,US migrant crisis. Trump seeks m curb Central America asylum claims,US migrant crisis Trump seeks m curb Central America asylum claims,US migrant crisis Trump seeks to curb Central America asylum claims
14827,2019-07-16 01:06:43,BBCNEWS,3,BBCNEWS_20190716_010000_BBC_News/start/360,US migrant crisis. New asylum rule due i0 come into force on Tuesday,US migrant crisis New asylum rule due i0 come into force on Tuesday,US migrant crisis New asylum rule due to come into force on Tuesday
14828,2019-07-16 01:06:54,BBCNEWS,4,BBCNEWS_20190716_010000_BBC_News/start/360,US migrant crisis. Asylum claim denied if passed through anaiher country,US migrant crisis Asylum claim denied if passed through anaiher country,US migrant crisis Asylum claim denied if passed through another country
14829,2019-07-16 01:07:07,BBCNEWS,6,BBCNEWS_20190716_010000_BBC_News/start/420,US migrant crisis. Mexico has rejected (he rule change,US migrant crisis Mexico has rejected he rule change,US migrant crisis Mexico has rejected the rule change
14830,2019-07-16 01:07:19,BBCNEWS,2,BBCNEWS_20190716_010000_BBC_News/start/420,US migrant crisis. Mexico: policy changes musi be approved by theirCongress,US migrant crisis Mexico policy changes musi be approved by theirCongress,US migrant crisis Mexico policy changes must be approved by their Congress
14831,2019-07-16 01:07:27,BBCNEWS,5,BBCNEWS_20190716_010000_BBC_News/start/420,US migrant crisis. Uncenain what will happen in asylum seekers rejected,US migrant crisis Uncenain what will happen in asylum seekers rejected,US migrant crisis Uncertain what will happen in asylum seekers rejected
14832,2019-07-16 01:07:37,BBCNEWS,2,BBCNEWS_20190716_010000_BBC_News/start/420,"US migrant crisis. UN âdeeply concerned"" over ihe new rules",US migrant crisis UN deeply concerned over ihe new rules,US migrant crisis UN deeply concerned over the new rules
14833,2019-07-16 01:08:40,CNNW,22,CNNW_20190716_010000_Cuomo_Prime_Time/start/480,TRUMP ADMIN SAYS MAJOR ICE OPERATION IS NOT OVER,TRUMP ADMIN SAYS MAJOR ICE OPERATION IS NOT OVER,TRUMP ADMIN SAYS MAJOR ICE OPERATION IS NOT OVER
14835,2019-07-16 01:41:51,MSNBCW,11,MSNBCW_20190716_010000_The_Rachel_Maddow_Show/start/2460,2016: HILLARY CLINTON WARNED AGAINST. TRUMP'S POTENTIAL IMMIGRATION POLICIES,2016 HILLARY CLINTON WARNED AGAINST TRUMPS POTENTIAL IMMIGRATION POLICIES,2016 HILLARY CLINTON WARNED AGAINST TRUMP'S POTENTIAL IMMIGRATION POLICIES
14836,2019-07-16 01:46:40,MSNBCW,22,MSNBCW_20190716_010000_The_Rachel_Maddow_Show/start/2760,WARREN PLEDGES T0 INVESTIGATE MIGRANT MISTREATMENT IF ELECTED,WARREN PLEDGES T0 INVESTIGATE MIGRANT MISTREATMENT IF ELECTED,WARREN PLEDGES TO INVESTIGATE MIGRANT MISTREATMENT IF ELECTED
14837,2019-07-16 01:48:09,MSNBCW,9,MSNBCW_20190716_010000_The_Rachel_Maddow_Show/start/2880,"REPORTS OF OVERCROWDING, MIGRANT MISTREATMENT AT SOUTHERN BORDER",REPORTS OF OVERCROWDING MIGRANT MISTREATMENT AT SOUTHERN BORDER,REPORTS OF OVERCROWDING MIGRANT MISTREATMENT AT SOUTHERN BORDER
14838,2019-07-16 01:49:18,MSNBCW,26,MSNBCW_20190716_010000_The_Rachel_Maddow_Show/start/2940,TRUMP T0 DRAMATICALLY LIMIT CENTRAL AMERICANSâ ASYLUM RIGHTS,TRUMP T0 DRAMATICALLY LIMIT CENTRAL AMERICANS ASYLUM RIGHTS,TRUMP TO DRAMATICALLY LIMIT CENTRAL AMERICANS ASYLUM RIGHTS
14839,2019-07-16 01:50:33,MSNBCW,29,MSNBCW_20190716_010000_The_Rachel_Maddow_Show/start/3000,"TRUMP TO REQUIRE CENTRAL AMERICANS TO FILE. FOR ASYLUM IN âSAFE THIRD COUNTRY,â NOT U.S.",TRUMP TO REQUIRE CENTRAL AMERICANS TO FILE FOR ASYLUM IN SAFE THIRD COUNTRY NOT US,TRUMP TO REQUIRE CENTRAL AMERICANS TO FILE FOR ASYLUM IN SAFE THIRD COUNTRY NOT US
14840,2019-07-16 01:51:10,MSNBCW,14,MSNBCW_20190716_010000_The_Rachel_Maddow_Show/start/3060,ACLU VOWS T0 SUE TRUMP ADMIN FOR ASYLUM RESTRICTION,ACLU VOWS T0 SUE TRUMP ADMIN FOR ASYLUM RESTRICTION,ACLU VOWS TO SUE TRUMP ADMIN FOR ASYLUM RESTRICTION
14841,2019-07-16 02:34:53,FOXNEWSW,2,FOXNEWSW_20190716_020000_The_Ingraham_Angle/start/2040,"TRUMP: WEEKEND DEPORTATIONS WERE ""VERY SUCCESSFUL"". . nnnnnnnnnnnnnnnnnn lâ",TRUMP WEEKEND DEPORTATIONS WERE VERY SUCCESSFUL nnnnnnnnnnnnnnnnnn l,TRUMP WEEKEND DEPORTATIONS WERE VERY SUCCESSFUL
14842,2019-07-16 02:45:11,FOXNEWSW,2,FOXNEWSW_20190716_020000_The_Ingraham_Angle/start/2700,ARMED ANTIEA MEMBER TRIED TO FIREBOMB ICE FACILITY 1%,ARMED ANTIEA MEMBER TRIED TO FIREBOMB ICE FACILITY 1,ARMED ANTIFA MEMBER TRIED TO FIREBOMB ICE FACILITY
14843,2019-07-16 02:48:36,FOXNEWSW,2,FOXNEWSW_20190716_020000_The_Ingraham_Angle/start/2880,TRUMP ADMINISTRATION ANNOUNCES MAJOR. CRACKDOWN ON ASYLUM SEEKERS,TRUMP ADMINISTRATION ANNOUNCES MAJOR CRACKDOWN ON ASYLUM SEEKERS,TRUMP ADMINISTRATION ANNOUNCES MAJOR CRACKDOWN ON ASYLUM SEEKERS
14844,2019-07-16 03:00:59,FOXNEWSW,2,FOXNEWSW_20190716_020000_The_Ingraham_Angle/start/3600,ICE DETENTION CENTER ATTACKER WROTE MANIFESTO,ICE DETENTION CENTER ATTACKER WROTE MANIFESTO,ICE DETENTION CENTER ATTACKER WROTE MANIFESTO
14846,2019-07-16 03:03:36,FOXNEWSW,2,FOXNEWSW_20190716_030000_Fox_News__Night_With_Shannon_Bream/start/180,SEEK ASYLUM IN MEXICO FIRST. ' NEW POLICY CHANGES RULES FOR CENTRAL AMERICAN MIGRANTS,SEEK ASYLUM IN MEXICO FIRST NEW POLICY CHANGES RULES FOR CENTRAL AMERICAN MIGRANTS,SEEK ASYLUM IN MEXICO FIRST NEW POLICY CHANGES RULES FOR CENTRAL AMERICAN MIGRANTS
14847,2019-07-16 03:06:33,FOXNEWSW,2,FOXNEWSW_20190716_030000_Fox_News__Night_With_Shannon_Bream/start/360,"1 IMMIGRATION ISSUES. ""THE SQUAD"" RAILS AGAINST TRUMP s TOUGH POLICIES. .  . . |@N;l IGHi T}: .3!. u",1 IMMIGRATION ISSUES THE SQUAD RAILS AGAINST TRUMP s TOUGH POLICIES Nl IGHi T 3 u,1 IMMIGRATION ISSUES THE SQUAD RAILS AGAINST TRUMP'S TOUGH POLICIES
14850,2019-07-16 03:10:00,FOXNEWSW,3,FOXNEWSW_20190716_030000_Fox_News__Night_With_Shannon_Bream/start/600,DUE PROCESS & DEPORTATION. CUCCINELLI: THERE ARE No MAÂ§s 'DEPORTATIONS. .  . . @NIGHT ii);,DUE PROCESS DEPORTATION CUCCINELLI THERE ARE No MAs DEPORTATIONS NIGHT ii,DUE PROCESS DEPORTATION CUCCINELLI THERE ARE NO MASS DEPORTATIONS NIGHT
14851,2019-07-16 03:13:00,FOXNEWSW,14,FOXNEWSW_20190716_030000_Fox_News__Night_With_Shannon_Bream/start/780,FLAG FUROR. CUCCINELLI 0N MEXICAN FLAG RAISED AT ICE FACILITY,FLAG FUROR CUCCINELLI 0N MEXICAN FLAG RAISED AT ICE FACILITY,FLAG FUROR CUCCINELLI ON MEXICAN FLAG RAISED AT ICE FACILITY
14857,2019-07-16 04:04:48,BBCNEWS,3,BBCNEWS_20190716_040000_The_Briefing/start/240,stricter US asylum rule. UN agency says basic rights will not be met,stricter US asylum rule UN agency says basic rights will not be met,stricter US asylum rule UN agency says basic rights will not be met
14862,2019-07-16 06:47:23,FOXNEWSW,2,FOXNEWSW_20190716_060000_The_Ingraham_Angle/start/2820,> MARK MORGAN | ACTING CBP COMMISSIONER. . WHO IS THE REAL ARCHITECT OF. CAGES AT DETENTION CENTERS?,MARK MORGAN ACTING CBP COMMISSIONER WHO IS THE REAL ARCHITECT OF CAGES AT DETENTION CENTERS,MARK MORGAN ACTING CBP COMMISSIONER WHO IS THE REAL ARCHITECT OF CAGES AT DETENTION CENTERS
14863,2019-07-16 06:49:00,FOXNEWSW,2,FOXNEWSW_20190716_060000_The_Ingraham_Angle/start/2940,ACTING CBP CHIEF ON NEW ASYLUM LAW. . I'nm IAIIZDALJAI.â Anal :1,ACTING CBP CHIEF ON NEW ASYLUM LAW Inm IAIIZDALJAI Anal 1,ACTING CBP CHIEF ON NEW ASYLUM LAW
14868,2019-07-16 08:02:07,FOXNEWSW,2,FOXNEWSW_20190716_080000_Fox_and_Friends_First/start/120,3 WHITE HOUSE CRACKING DOWN ON ASYLUM CLAIMS,3 WHITE HOUSE CRACKING DOWN ON ASYLUM CLAIMS,3 WHITE HOUSE CRACKING DOWN ON ASYLUM CLAIMS
14870,2019-07-16 08:14:32,FOXNEWSW,8,FOXNEWSW_20190716_080000_Fox_and_Friends_First/start/840,. TRUMP TIGHTENS REQUIREMENTS FOR ASYLUM SEEKERS,TRUMP TIGHTENS REQUIREMENTS FOR ASYLUM SEEKERS,TRUMP TIGHTENS REQUIREMENTS FOR ASYLUM SEEKERS
14871,2019-07-16 08:17:48,FOXNEWSW,14,FOXNEWSW_20190716_080000_Fox_and_Friends_First/start/1020,"AOC, OMAR SLAM BORDER AS 'HUMAN RIGHTS VIOLATION'",AOC OMAR SLAM BORDER AS HUMAN RIGHTS VIOLATION,AOC OMAR SLAM BORDER AS HUMAN RIGHTS VIOLATION
14872,2019-07-16 08:32:11,FOXNEWSW,2,FOXNEWSW_20190716_080000_Fox_and_Friends_First/start/1920,ASYLUM RULE CHANGE. REGULATION ATI'EMPTS TO ADPI-IESS IMMIGRATION LOOPHOLES,ASYLUM RULE CHANGE REGULATION ATIEMPTS TO ADPIIESS IMMIGRATION LOOPHOLES,ASYLUM RULE CHANGE REGULATION ATTEMPTS TO ADDRESS IMMIGRATION LOOPHOLES
14874,2019-07-16 08:36:36,CNNW,2,CNNW_20190716_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2160,TRUMP ADMIN. MOVES T0 RESTRICT ASYLUM ACCESS. . Aiming to slow Central American migration through Mexico to U.S.,TRUMP ADMIN MOVES T0 RESTRICT ASYLUM ACCESS Aiming to slow Central American migration through Mexico to US,TRUMP ADMIN MOVES TO RESTRICT ASYLUM ACCESS Aiming to slow Central American migration through Mexico to US
14876,2019-07-16 09:00:31,MSNBCW,7,MSNBCW_20190716_080000_The_11th_Hour_With_Brian_Williams/start/3600,NEW RULE DENIES ASYLUM PROTECT IONS FOR MOST MIGRANTS AT BORDER,NEW RULE DENIES ASYLUM PROTECT IONS FOR MOST MIGRANTS AT BORDER,NEW RULE DENIES ASYLUM PROTECTIONS FOR MOST MIGRANTS AT BORDER
14877,2019-07-16 09:03:03,FOXNEWSW,6,FOXNEWSW_20190716_090000_Fox_and_Friends_First/start/180,NEW RULE ATIEMPTS TO ADDRESS IMMIGRATION [OOPHOLES,NEW RULE ATIEMPTS TO ADDRESS IMMIGRATION OOPHOLES,NEW RULE ATTEMPTS TO ADDRESS IMMIGRATION LOOPHOLES
14878,2019-07-16 09:05:16,FOXNEWSW,3,FOXNEWSW_20190716_090000_Fox_and_Friends_First/start/300,"; MORGAN: DON'T BLAME BORDER AGENTS, BLAME CONGRESS",MORGAN DONT BLAME BORDER AGENTS BLAME CONGRESS,MORGAN DONT BLAME BORDER AGENTS BLAME CONGRESS
14879,2019-07-16 09:33:29,MSNBCW,2,MSNBCW_20190716_090000_First_Look/start/1980,. TRUMP TOUTS SUCCESS 0F ICE DEPORTATION RAIDS,TRUMP TOUTS SUCCESS 0F ICE DEPORTATION RAIDS,TRUMP TOUTS SUCCESS OF ICE DEPORTATION RAIDS
14882,2019-07-16 10:14:25,FOXNEWSW,8,FOXNEWSW_20190716_100000_FOX__Friends/start/840,DEMOCRATS SLAM ICE,DEMOCRATS SLAM ICE,DEMOCRATS SLAM ICE
14883,2019-07-16 10:18:33,FOXNEWSW,5,FOXNEWSW_20190716_100000_FOX__Friends/start/1080,! DEMOCRATS BLAST ICE AMID BORDER CRACKDOWN,DEMOCRATS BLAST ICE AMID BORDER CRACKDOWN,DEMOCRATS BLAST ICE AMID BORDER CRACKDOWN
14885,2019-07-16 10:39:08,FOXNEWSW,3,FOXNEWSW_20190716_100000_FOX__Friends/start/2340,. SQUAD BLASTS TRUMP OVER U.S. BORDER POLICIES,SQUAD BLASTS TRUMP OVER US BORDER POLICIES,SQUAD BLASTS TRUMP OVER US BORDER POLICIES
14886,2019-07-16 10:42:24,FOXNEWSW,36,FOXNEWSW_20190716_100000_FOX__Friends/start/2520,. ADMIN PLANS TIGHTER ASYLUM RULES AT THE BORDER,ADMIN PLANS TIGHTER ASYLUM RULES AT THE BORDER,ADMIN PLANS TIGHTER ASYLUM RULES AT THE BORDER
14887,2019-07-16 11:26:43,MSNBCW,18,MSNBCW_20190716_100000_Morning_Joe/start/5160,REP. SUOZZI ON THE TREATMENT OF MIGRANTS. DETAINED AT THE U.S.-MEXICO BORDER,REP SUOZZI ON THE TREATMENT OF MIGRANTS DETAINED AT THE USMEXICO BORDER,REP SUOZZI ON THE TREATMENT OF MIGRANTS DETAINED AT THE US-MEXICO BORDER
14888,2019-07-16 11:28:33,MSNBCW,7,MSNBCW_20190716_100000_Morning_Joe/start/5280,REP. SUOZZI ON TRUMPâS IMMIGRATION AGENDA,REP SUOZZI ON TRUMPS IMMIGRATION AGENDA,REP SUOZZI ON TRUMP'S IMMIGRATION AGENDA
14889,2019-07-16 11:38:02,MSNBCW,60,MSNBCW_20190716_100000_Morning_Joe/start/5880,BIDEN & HEALTH CARE FOR UNDOCUMENTED IMMIGRANTS,BIDEN HEALTH CARE FOR UNDOCUMENTED IMMIGRANTS,BIDEN HEALTH CARE FOR UNDOCUMENTED IMMIGRANTS
14890,2019-07-16 11:40:16,MSNBCW,46,MSNBCW_20190716_100000_Morning_Joe/start/6000,JOE BIDEN ON HIS IMMIGRATION PLAN,JOE BIDEN ON HIS IMMIGRATION PLAN,JOE BIDEN ON HIS IMMIGRATION PLAN
14894,2019-07-16 12:11:03,FOXNEWSW,8,FOXNEWSW_20190716_100000_FOX__Friends/start/7860,ACTING USCIS DIR CHIDES CONGRESS ON BORDER CRISIS,ACTING USCIS DIR CHIDES CONGRESS ON BORDER CRISIS,ACTING USCIS DIR CHIDES CONGRESS ON BORDER CRISIS
14895,2019-07-16 13:15:59,CNNW,2,CNNW_20190716_130000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/900,SOON: DHS INSPECTOR GEN TESTIFIES ON BORDER FACILITY CONDITIONS,SOON DHS INSPECTOR GEN TESTIFIES ON BORDER FACILITY CONDITIONS,SOON DHS INSPECTOR GEN TESTIFIES ON BORDER FACILITY CONDITIONS
14896,2019-07-16 13:33:55,FOXNEWSW,2,FOXNEWSW_20190716_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/1980,TRUMP ADMIN UNVEILS NEW ASYLUM RESTRICTIONS,TRUMP ADMIN UNVEILS NEW ASYLUM RESTRICTIONS,TRUMP ADMIN UNVEILS NEW ASYLUM RESTRICTIONS
14898,2019-07-16 13:35:59,FOXNEWSW,2,FOXNEWSW_20190716_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/2100,NEW ASYLUM RULES REQUIRE MIGRANTS. SEEK REFUGE IN FIRST-AVAILABLE COUNTRY,NEW ASYLUM RULES REQUIRE MIGRANTS SEEK REFUGE IN FIRSTAVAILABLE COUNTRY,NEW ASYLUM RULES REQUIRE MIGRANTS SEEK REFUGE IN FIRST AVAILABLE COUNTRY
14905,2019-07-16 14:43:00,FOXNEWSW,2,FOXNEWSW_20190716_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/6180,' ââ1â... | 2/1â -__. PUSHING BACK AGAINST DEMS. . IIEIIVAKIKIE f'f'kï¬AlAV I'EEIEC CI IDDI'ELIA CIIIDC unl ICE IJEADIKID,1 21 PUSHING BACK AGAINST DEMS IIEIIVAKIKIE ffkAlAV IEEIEC CI IDDIELIA CIIIDC unl ICE IJEADIKID,PUSHING BACK AGAINST DEMS UN ICE
14906,2019-07-16 14:57:56,MSNBCW,6,MSNBCW_20190716_140000_MSNBC_Live_With_Hallie_Jackson/start/3420,DHS WATCHDOG TESTIFIES 0N BORDER CONDITIONS,DHS WATCHDOG TESTIFIES 0N BORDER CONDITIONS,DHS WATCHDOG TESTIFIES ON BORDER CONDITIONS
14907,2019-07-16 15:24:06,CNNW,6,CNNW_20190716_150000_At_This_Hour_With_Kate_Bolduan/start/1440,TRUMP ADMIN LIMITING ABILITY 0F MIGRANTS TO CLAIM ASYLUM,TRUMP ADMIN LIMITING ABILITY 0F MIGRANTS TO CLAIM ASYLUM,TRUMP ADMIN LIMITING ABILITY OF MIGRANTS TO CLAIM ASYLUM
14910,2019-07-16 15:26:45,CNNW,17,CNNW_20190716_150000_At_This_Hour_With_Kate_Bolduan/start/1560,"ICE OFFICIAL: ""NO MASS ARRESTS"" 0F UNDOCUMENTED MIGRANTS",ICE OFFICIAL NO MASS ARRESTS 0F UNDOCUMENTED MIGRANTS,ICE OFFICIAL NO MASS ARRESTS OF UNDOCUMENTED MIGRANTS
14911,2019-07-16 15:31:41,CNNW,2,CNNW_20190716_150000_At_This_Hour_With_Kate_Bolduan/start/1860,ICE OFFICIAL: NO MASS ARRESTS YET IN IMMIGRATION CRACKDOWN,ICE OFFICIAL NO MASS ARRESTS YET IN IMMIGRATION CRACKDOWN,ICE OFFICIAL NO MASS ARRESTS YET IN IMMIGRATION CRACKDOWN
14912,2019-07-16 15:50:23,MSNBCW,2,MSNBCW_20190716_150000_MSNBC_Live_With_Craig_Melvin/start/3000,BORDER PATROL OFFICIAL DEFENDS MIGRANT CONDITIONS,BORDER PATROL OFFICIAL DEFENDS MIGRANT CONDITIONS,BORDER PATROL OFFICIAL DEFENDS MIGRANT CONDITIONS
14913,2019-07-16 16:41:00,CNNW,24,CNNW_20190716_160000_Inside_Politics/start/2460,"ICE OFFICIAL: N0 ""SURGE 0F ARRESTS"" DESPITE TRUMP PROMISE",ICE OFFICIAL N0 SURGE 0F ARRESTS DESPITE TRUMP PROMISE,ICE OFFICIAL NO SURGE OF ARRESTS DESPITE TRUMP PROMISE
14914,2019-07-16 17:19:52,MSNBCW,10,MSNBCW_20190716_170000_MSNBC_Live_With_Velshi_and_Ruhle/start/1140,TRUMP DEFENDS ENDING ASYLUM CLAIMS. FOR MIGRANTS CROSSING THROUGH MEXICO,TRUMP DEFENDS ENDING ASYLUM CLAIMS FOR MIGRANTS CROSSING THROUGH MEXICO,TRUMP DEFENDS ENDING ASYLUM CLAIMS FOR MIGRANTS CROSSING THROUGH MEXICO
14915,2019-07-16 17:32:24,CNNW,8,CNNW_20190716_170000_CNN_Right_Now_With_Brianna_Keilar/start/1920,ICE OFFICIAL: NO MASS ARRESTS YET DESPITE TRUMP'S RAID CLAIMS,ICE OFFICIAL NO MASS ARRESTS YET DESPITE TRUMPS RAID CLAIMS,ICE OFFICIAL NO MASS ARRESTS YET DESPITE TRUMP'S RAID CLAIMS
14916,2019-07-16 17:54:00,CNNW,10,CNNW_20190716_170000_CNN_Right_Now_With_Brianna_Keilar/start/3240,SENATOR: I WAS DENIED ACCESS TO MIGRANT DETENTION FACILITY. . Sen. Sherrod Brown (D) Ohio,SENATOR I WAS DENIED ACCESS TO MIGRANT DETENTION FACILITY Sen Sherrod Brown D Ohio,SENATOR I WAS DENIED ACCESS TO MIGRANT DETENTION FACILITY Sen Sherrod Brown D Ohio
14919,2019-07-16 18:25:23,MSNBCW,8,MSNBCW_20190716_180000_MSNBC_Live_With_Katy_Tur/start/1500,"THE ATLAN'I'IC: TRUMP PLAYING TO BASE. WITH ATTACKS, CENSUS, IMMIGRATION",THE ATLANIIC TRUMP PLAYING TO BASE WITH ATTACKS CENSUS IMMIGRATION,TRUMP PLAYING TO BASE WITH ATTACKS ON CENSUS IMMIGRATION
14921,2019-07-16 19:10:00,MSNBCW,5,MSNBCW_20190716_190000_MSNBC_Live_With_Ali_Velshi/start/600,TRUMP ENDS ASYLUM CLAIMS FROM. MIGRANTS CROSSING THROUGH MEXICO,TRUMP ENDS ASYLUM CLAIMS FROM MIGRANTS CROSSING THROUGH MEXICO,TRUMP ENDS ASYLUM CLAIMS FROM MIGRANTS CROSSING THROUGH MEXICO
14922,2019-07-16 19:13:08,MSNBCW,2,MSNBCW_20190716_190000_MSNBC_Live_With_Ali_Velshi/start/780,"TRUMP IMPLEMENTS ""3RD COUNTRY"". RULE ON MIGRANTS SEEKING ASYLUM",TRUMP IMPLEMENTS 3RD COUNTRY RULE ON MIGRANTS SEEKING ASYLUM,TRUMP IMPLEMENTS 3RD COUNTRY RULE ON MIGRANTS SEEKING ASYLUM
14959,2019-07-17 01:05:00,FOXNEWSW,2,FOXNEWSW_20190717_010000_Hannity/start/300,"SELF-IDENTIFIED ANTIFA MEMBER KILLED DURING. . ATTACK ON A WASHINGTON ICE DETENTION FACILITY , K",SELFIDENTIFIED ANTIFA MEMBER KILLED DURING ATTACK ON A WASHINGTON ICE DETENTION FACILITY K,SELF-IDENTIFIED ANTIFA MEMBER KILLED DURING ATTACK ON A WASHINGTON ICE DETENTION FACILITY
