,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
8254,2021-11-21 21:34:31,FOXNEWSW,6,FOXNEWSW_20211121_210000_Fox_News_Live/start/2040,"CARAVAN OF ABOUT 2K MIGRANTS HEADING TOWARDUS, | America is",CARAVAN OF ABOUT 2K MIGRANTS HEADING TOWARDUS America is,CARAVAN OF ABOUT 2K MIGRANTS HEADING TOWARD US
8256,2021-11-21 21:37:22,FOXNEWSW,2,FOXNEWSW_20211121_210000_Fox_News_Live/start/2220,âÂ»RAVAN OF ABOUT 2K MIGRANTS HEADING TOWARD U. S,RAVAN OF ABOUT 2K MIGRANTS HEADING TOWARD U S,RAVAN OF ABOUT 2K MIGRANTS HEADING TOWARD U S
8260,2021-11-21 23:24:45,FOXNEWSW,2,FOXNEWSW_20211121_230000_Fox_Report_With_Jon_Scott/start/1440,SMUGGLER CAUGHT BRINGING MIGRANTS TO U.S. ON RAFT,SMUGGLER CAUGHT BRINGING MIGRANTS TO US ON RAFT,SMUGGLER CAUGHT BRINGING MIGRANTS TO US ON RAFT
8262,2021-11-22 00:31:48,MSNBCW,10,MSNBCW_20211122_000000_American_Voices_With_Alicia_Menendez/start/1860,"HARRIS: ""WE INHERITED A SYSTEM,. AN IMMIGRATION SYSTEM THAT WAS DEEPLY BROKEN""",HARRIS WE INHERITED A SYSTEM AN IMMIGRATION SYSTEM THAT WAS DEEPLY BROKEN,HARRIS WE INHERITED A SYSTEM AN IMMIGRATION SYSTEM THAT WAS DEEPLY BROKEN
8265,2021-11-22 09:10:59,FOXNEWSW,3,FOXNEWSW_20211122_090000_FOX__Friends_First/start/600,SENATOR SLAMS BIDEN OVER POTENTIAL BORDER PAYMENTS,SENATOR SLAMS BIDEN OVER POTENTIAL BORDER PAYMENTS,SENATOR SLAMS BIDEN OVER POTENTIAL BORDER PAYMENTS
8266,2021-11-22 09:33:09,FOXNEWSW,2,FOXNEWSW_20211122_090000_FOX__Friends_First/start/1980,' O'ROURKE SLAMS BIDEN FOR THE BORDER CRISIS,OROURKE SLAMS BIDEN FOR THE BORDER CRISIS,OROURKE SLAMS BIDEN FOR THE BORDER CRISIS
8267,2021-11-22 09:42:00,FOXNEWSW,14,FOXNEWSW_20211122_090000_FOX__Friends_First/start/2520,MIGRANT CARAVAN APPROACHING U.S. BORDER,MIGRANT CARAVAN APPROACHING US BORDER,MIGRANT CARAVAN APPROACHING US BORDER
8268,2021-11-22 09:42:14,FOXNEWSW,2,FOXNEWSW_20211122_090000_FOX__Friends_First/start/2520,TEXAS AG: 'WE CAN'T KEEP TRACK' OF MIGRANTS,TEXAS AG WE CANT KEEP TRACK OF MIGRANTS,TEXAS AG WE CANT KEEP TRACK OF MIGRANTS
8274,2021-11-22 16:16:42,BBCNEWS,2,BBCNEWS_20211122_140000_BBC_News/start/8160,Migrant numoers increase In UK. Home Sec promises to crack down on Channel migrant crossings,Migrant numoers increase In UK Home Sec promises to crack down on Channel migrant crossings,Migrant numbers increase in UK Home Sec promises to crack down on Channel migrant crossings
8275,2021-11-22 16:17:00,BBCNEWS,4,BBCNEWS_20211122_140000_BBC_News/start/8220,Migrant numoers increase in UK. Migrants arriving by boat three times the 2020 total,Migrant numoers increase in UK Migrants arriving by boat three times the 2020 total,Migrant numbers increase in UK Migrants arriving by boat three times the 2020 total
8276,2021-11-22 16:17:16,BBCNEWS,2,BBCNEWS_20211122_140000_BBC_News/start/8220,"Migrant numoers increase in UK. 1n 2021 so far 25,700 migrants have arrived in the UK",Migrant numoers increase in UK 1n 2021 so far 25700 migrants have arrived in the UK,Migrant numbers increase in UK 1n 2021 so far 25700 migrants have arrived in the UK
8277,2021-11-22 16:17:21,BBCNEWS,2,BBCNEWS_20211122_140000_BBC_News/start/8220,"Migrant numoers increase in U. in 2020 the total no of migrants was 8,469",Migrant numoers increase in U in 2020 the total no of migrants was 8469,Migrant numbers increase in UK in 2020 the total number of migrants was 8469
8278,2021-11-22 16:17:32,BBCNEWS,2,BBCNEWS_20211122_140000_BBC_News/start/8220,Migrant numoers increase In UK. more than 1000 migrants arrived in just one day this month,Migrant numoers increase In UK more than 1000 migrants arrived in just one day this month,"Migrant numbers increase in UK, more than 1000 migrants arrived in just one day this month"
8279,2021-11-22 16:17:55,BBCNEWS,2,BBCNEWS_20211122_140000_BBC_News/start/8220,Migrant numoers increase in U. Priti Patel says there is a 'global migration crisis',Migrant numoers increase in U Priti Patel says there is a global migration crisis,"Migrant numbers increase in UK, Priti Patel says there is a global migration crisis"
8280,2021-11-22 16:50:16,FOXNEWSW,2,FOXNEWSW_20211122_160000_The_Faulkner_Focus/start/3000,ANOTHER MIGRANT CARAVAN HEADED TO U.. |,ANOTHER MIGRANT CARAVAN HEADED TO U,Another migrant caravan headed to US
8281,2021-11-22 16:52:35,FOXNEWSW,2,FOXNEWSW_20211122_160000_The_Faulkner_Focus/start/3120,SURVEY: 47% OPPOSE AMNESTY FOR ILLEGAL IMMIGRANTS | S,SURVEY 47 OPPOSE AMNESTY FOR ILLEGAL IMMIGRANTS S,Survey: 47 oppose amnesty for illegal immigrants
8282,2021-11-22 20:42:30,BBCNEWS,2,BBCNEWS_20211122_200000_BBC_News/start/2520,Migrant numoers increase in UK. L E U R N T,Migrant numoers increase in UK L E U R N T,Migrant numbers increase in UK
8285,2021-11-23 09:25:44,BBCNEWS,3,BBCNEWS_20211123_090000_BBC_News/start/1500,Migrant chilaren. . Voluntary scheme fails to provide enough accommodation,Migrant chilaren Voluntary scheme fails to provide enough accommodation,Migrant children: Voluntary scheme fails to provide enough accommodation
8286,2021-11-23 09:25:59,BBCNEWS,3,BBCNEWS_20211123_090000_BBC_News/start/1500,Migrant chilaren. . Home Office to order councils to take unaccompanied children,Migrant chilaren Home Office to order councils to take unaccompanied children,Migrant children: Home Office to order councils to take unaccompanied children
8287,2021-11-23 09:26:10,BBCNEWS,8,BBCNEWS_20211123_090000_BBC_News/start/1560,Migrant chilaren. . Vast majority of children crossing the English Channel arrive in Kent,Migrant chilaren Vast majority of children crossing the English Channel arrive in Kent,Migrant children: Vast majority of children crossing the English Channel arrive in Kent
8288,2021-11-23 09:26:18,BBCNEWS,11,BBCNEWS_20211123_090000_BBC_News/start/1560,At el (1. . More than 100 migrant children are living in requisitioned hotels,At el 1 More than 100 migrant children are living in requisitioned hotels,At least 100 migrant children are living in requisitioned hotels
8291,2021-11-23 12:28:43,BBCNEWS,6,BBCNEWS_20211123_100000_BBC_News/start/8880,Migrant chilaren. . Ministers confirm that all UK councils must care for unaccompanied children,Migrant chilaren Ministers confirm that all UK councils must care for unaccompanied children,Migrant children: Ministers confirm that all UK councils must care for unaccompanied children
8292,2021-11-23 12:29:00,BBCNEWS,11,BBCNEWS_20211123_100000_BBC_News/start/8940,Migrant chilaren. . Government will pay councils Â£143 per child per night under the scheme,Migrant chilaren Government will pay councils 143 per child per night under the scheme,Migrant children: Government will pay councils 143 per child per night under the scheme
8294,2021-11-23 16:28:00,FOXNEWSW,5,FOXNEWSW_20211123_160000_The_Faulkner_Focus/start/1680,CALLS GROW FOR BIDEN TO FIRE DHS SECY MAYORKAS,CALLS GROW FOR BIDEN TO FIRE DHS SECY MAYORKAS,CALLS GROW FOR BIDEN TO FIRE DHS SECY MAYORKAS
8297,2021-11-23 21:38:07,FOXNEWSW,32,FOXNEWSW_20211123_210000_Your_World_With_Neil_Cavuto/start/2280,"TX DEPLOYS 10,000 TROOPS, OFFICERS TO BORDER. . YOUR WORLD | CAVUTO",TX DEPLOYS 10000 TROOPS OFFICERS TO BORDER YOUR WORLD CAVUTO,TX DEPLOYS 10000 TROOPS OFFICERS TO BORDER YOUR WORLD CAVUTO
8298,2021-11-23 21:40:08,FOXNEWSW,2,FOXNEWSW_20211123_210000_Your_World_With_Neil_Cavuto/start/2400,MIGRANT CARAVAN HEADING TO U.S. SOUTHERN BORDER. . YOUR WORLD | CAVUTO,MIGRANT CARAVAN HEADING TO US SOUTHERN BORDER YOUR WORLD CAVUTO,MIGRANT CARAVAN HEADING TO US SOUTHERN BORDER YOUR WORLD CAVUTO
8299,2021-11-23 23:40:45,FOXNEWSW,2,FOXNEWSW_20211123_230000_Special_Report_With_Bret_Baier/start/2400,el. BELARUS BORDER CRISIS. OFFICIALS WARN PUTIN USING MIGRANTS AS DIVERSION,el BELARUS BORDER CRISIS OFFICIALS WARN PUTIN USING MIGRANTS AS DIVERSION,BELARUS BORDER CRISIS OFFICIALS WARN PUTIN USING MIGRANTS AS DIVERSION
8307,2021-11-24 09:15:12,BBCNEWS,2,BBCNEWS_20211124_090000_BBC_News/start/900,'windarush scheme falures. Some detained or deported after being wrongly classed asillegal immigrants,windarush scheme falures Some detained or deported after being wrongly classed asillegal immigrants,TAMARA DURAND 52 Jlll JACKSON SPARKS 8
8308,2021-11-24 11:34:55,FOXNEWSW,7,FOXNEWSW_20211124_110000_FOX_and_Friends/start/2040,Â» PETER LUMAJ | IMMIGRATION ATTORNEY,PETER LUMAJ IMMIGRATION ATTORNEY,PETER LUMAJ IMMIGRATION ATTORNEY
8313,2021-11-24 16:28:54,BBCNEWS,4,BBCNEWS_20211124_140000_BBC_News/start/8880,(@iEH LR uiEa e (LT. French Interior Minister says 'several' migrants have drowned near Calais,iEH LR uiEa e LT French Interior Minister says several migrants have drowned near Calais,French Interior Minister says several migrants have drowned near Calais
8314,2021-11-24 16:29:19,BBCNEWS,2,BBCNEWS_20211124_140000_BBC_News/start/8940,Channel migrant aeatns. Minister Gerald Darmanin said the incident was a 'tragedy',Channel migrant aeatns Minister Gerald Darmanin said the incident was a tragedy,Minister Gerald Darmanin said the incident was a tragedy
8315,2021-11-24 16:29:54,BBCNEWS,4,BBCNEWS_20211124_140000_BBC_News/start/8940,Channel migrant aeatns. Aninflatable dinghy capsized in the Channel off Calais,Channel migrant aeatns Aninflatable dinghy capsized in the Channel off Calais,An inflatable dinghy capsized in the Channel off Calais
8316,2021-11-24 16:30:07,BBCNEWS,4,BBCNEWS_20211124_140000_BBC_News/start/9000,Channel migrant aeatns. French media: five other people found unconscious in the water,Channel migrant aeatns French media five other people found unconscious in the water,French media five other people found unconscious in the water
8317,2021-11-24 16:30:17,BBCNEWS,3,BBCNEWS_20211124_140000_BBC_News/start/9000,Channel migrant aeatns. Several people have died while trying to cross the English Channel,Channel migrant aeatns Several people have died while trying to cross the English Channel,Several people have died while trying to cross the English Channel
8318,2021-11-24 16:30:36,BBCNEWS,2,BBCNEWS_20211124_140000_BBC_News/start/9000,Channel migrant aeatns. Arescue operation is underway in the area,Channel migrant aeatns Arescue operation is underway in the area,A rescue operation is underway in the area
8320,2021-11-24 16:32:08,BBCNEWS,2,BBCNEWS_20211124_140000_BBC_News/start/9120,Channel migrant aeatns. Dover MP Natalie Elphicke: This is an absolute tragedy,Channel migrant aeatns Dover MP Natalie Elphicke This is an absolute tragedy,Dover MP Natalie Elphicke This is an absolute tragedy
8326,2021-11-24 17:03:31,BBCNEWS,3,BBCNEWS_20211124_170000_BBC_News/start/180,Channel migrant aeatns. Calais mayor tells reporters that 24 bodies have been recovered,Channel migrant aeatns Calais mayor tells reporters that 24 bodies have been recovered,Channel migrants deaths Calais mayor tells reporters that 24 bodies have been recovered
8328,2021-11-24 17:07:58,BBCNEWS,4,BBCNEWS_20211124_170000_BBC_News/start/420,(@iEh BRI Ea e (LT. French media: 5 migrants have died and 5 found unconscious,iEh BRI Ea e LT French media 5 migrants have died and 5 found unconscious,French media 5 migrants have died and 5 found unconscious
8329,2021-11-24 17:09:00,BBCNEWS,3,BBCNEWS_20211124_170000_BBC_News/start/540,Channel migrant aeatns. French authorities say 27 bodies have been recovered,Channel migrant aeatns French authorities say 27 bodies have been recovered,Channel migrants deaths French authorities say 27 bodies have been recovered
8330,2021-11-24 17:12:06,BBCNEWS,2,BBCNEWS_20211124_170000_BBC_News/start/720,Channel migrant aeatns. Charity says it is 'biggest single loss of life in Channel since records began,Channel migrant aeatns Charity says it is biggest single loss of life in Channel since records began,Channel migrants deaths Charity says it is biggest single loss of life in Channel since records began
8332,2021-11-24 17:18:26,BBCNEWS,2,BBCNEWS_20211124_170000_BBC_News/start/1080,Channel migrant aeatns. Prime Minister Boris Johnson has held a crisis meeting,Channel migrant aeatns Prime Minister Boris Johnson has held a crisis meeting,Channel migrants deaths Prime Minister Boris Johnson has held a crisis meeting
8333,2021-11-24 17:29:04,BBCNEWS,2,BBCNEWS_20211124_170000_BBC_News/start/1740,"Channel migrant aeatns. 'Many more' bodies expected to be found, French mayor says",Channel migrant aeatns Many more bodies expected to be found French mayor says,Channel migrants deaths Many more bodies expected to be found French mayor says
8338,2021-11-24 18:31:55,BBCNEWS,2,BBCNEWS_20211124_183000_Sportsday/start/60,"Channel migrant aeatns. UK PM says he's 'shocked, appalled and deeply saddened by deaths",Channel migrant aeatns UK PM says hes shocked appalled and deeply saddened by deaths,"Channel migrant deaths UK PM says he's shocked, appalled, and deeply saddened by deaths"
8340,2021-11-24 19:16:37,BBCNEWS,2,BBCNEWS_20211124_190000_Outside_Source/start/960,Channel migrant aeatns. French Interior Minister says 31 people drowned after boat capsized,Channel migrant aeatns French Interior Minister says 31 people drowned after boat capsized,Channel migrant deaths French Interior Minister says 31 people drowned after boat capsized
8341,2021-11-24 19:19:32,BBCNEWS,2,BBCNEWS_20211124_190000_Outside_Source/start/1140,Channel migrant aeatns. French Interior Minister: 5 women and a young girl are among the dead,Channel migrant aeatns French Interior Minister 5 women and a young girl are among the dead,Channel migrant deaths French Interior Minister 5 women and a young girl are among the dead
8342,2021-11-24 19:21:54,BBCNEWS,4,BBCNEWS_20211124_190000_Outside_Source/start/1260,Channel migrant aeatns. French interior minister says 4 alleged traffickers have been arrested,Channel migrant aeatns French interior minister says 4 alleged traffickers have been arrested,Channel migrant deaths French Interior Minister says 4 alleged traffickers have been arrested
8345,2021-11-24 20:03:50,BBCNEWS,2,BBCNEWS_20211124_200000_BBC_News/start/180,Channel migrant aeatns. FaLf peple LINKE to the drownings have been arrested,Channel migrant aeatns FaLf peple LINKE to the drownings have been arrested,Channel migrant deaths French authorities link to the drownings have been arrested
8346,2021-11-24 20:13:09,BBCNEWS,2,BBCNEWS_20211124_200000_BBC_News/start/780,Channel migrant aeatns. French President issues statement following the tragedy,Channel migrant aeatns French President issues statement following the tragedy,Channel migrant deaths French President issues statement following the tragedy
8347,2021-11-24 20:13:13,BBCNEWS,6,BBCNEWS_20211124_200000_BBC_News/start/780,Channel migrant aeatns. French President: We are filled with emotion following this tragedy,Channel migrant aeatns French President We are filled with emotion following this tragedy,Channel migrant deaths French President We are filled with emotion following this tragedy
8348,2021-11-24 20:14:43,BBCNEWS,2,BBCNEWS_20211124_200000_BBC_News/start/840,Channel migrant aeatns. Macron: France will not allow the Channel to become a cemetery,Channel migrant aeatns Macron France will not allow the Channel to become a cemetery,Channel migrant deaths Macron France will not allow the Channel to become a cemetery
8349,2021-11-24 21:07:52,BBCNEWS,2,BBCNEWS_20211124_210000_BBC_News/start/420,"UK's Head of Office at IOM, the UN Migration Agency. . N[ .",UKs Head of Office at IOM the UN Migration Agency N,UK's Head of Office at IOM the UN Migration Agency
8351,2021-11-24 21:52:31,CNNW,31,CNNW_20211124_210000_The_Lead_With_Jake_Tapper/start/3120,"PRO-DEMOCRACY GROUP: MOST COUNTRIES IN LATIN AMERICA,. CARIBBEAN BECAME LESS FREE OR STAYED THE SAME IN 2020",PRODEMOCRACY GROUP MOST COUNTRIES IN LATIN AMERICA CARIBBEAN BECAME LESS FREE OR STAYED THE SAME IN 2020,Despair as at least 31 migrants drown THE PAPERS
8353,2021-11-24 23:01:52,BBCNEWS,3,BBCNEWS_20211124_230000_Newsday/start/60,Channel migrant deatns. Twenty-seven people have died according to the French Interior Minister,Channel migrant deatns Twentyseven people have died according to the French Interior Minister,Twenty-seven people have died according to the French Interior Minister
8354,2021-11-24 23:42:21,FOXNEWSW,18,FOXNEWSW_20211124_230000_Special_Report_With_Bret_Baier/start/2520,MIGRANT DISASTER. BOAT CAPSIZES BETWEEN FRANCE AND BRITAIN,MIGRANT DISASTER BOAT CAPSIZES BETWEEN FRANCE AND BRITAIN,MIGRANT DISASTER BOAT CAPSIZES BETWEEN FRANCE AND BRITAIN
8356,2021-11-25 02:43:46,FOXNEWSW,5,FOXNEWSW_20211125_020000_Hannity/start/2580,REPUBLICAN STATE AGS LEAD CHARGE 0. AGAINST BIDEN'S OPEN BORDERS AGENDA,REPUBLICAN STATE AGS LEAD CHARGE 0 AGAINST BIDENS OPEN BORDERS AGENDA,REPUBLICAN STATE AGS LEAD CHARGE 0 AGAINST BIDEN'S OPEN BORDERS AGENDA
8357,2021-11-25 02:45:15,FOXNEWSW,9,FOXNEWSW_20211125_020000_Hannity/start/2700,OPEN BORDERS BIDEN DOUBLES DOWN. . | ON RECKLESS IMMIGRATION AGENDA,OPEN BORDERS BIDEN DOUBLES DOWN ON RECKLESS IMMIGRATION AGENDA,OPEN BORDERS BIDEN DOUBLES DOWN ON RECKLESS IMMIGRATION AGENDA
8359,2021-11-25 05:14:08,FOXNEWSW,6,FOXNEWSW_20211125_050000_Fox_News_at_Night_With_Shannon_Bream/start/840,REMAIN IN MEXICO PHOENIX. BIDEN ADMIN TO RETURN TO TRUMP-ERA IMMIGRATION POLICY,REMAIN IN MEXICO PHOENIX BIDEN ADMIN TO RETURN TO TRUMPERA IMMIGRATION POLICY,REMAIN IN MEXICO PHOENIX BIDEN ADMIN TO RETURN TO TRUMP ERA IMMIGRATION POLICY
8360,2021-11-25 07:33:55,BBCNEWS,7,BBCNEWS_20211125_060000_Breakfast/start/5580,Immigration Minister,Immigration Minister,Immigration Minister
8361,2021-11-25 08:14:00,CNNW,9,CNNW_20211125_080000_CNN_Newsroom_Live/start/840,MIGRANT TRAGEDY IN THE ENGLISH CHANNEL,MIGRANT TRAGEDY IN THE ENGLISH CHANNEL,MIGRANT TRAGEDY IN THE ENGLISH CHANNEL
8362,2021-11-25 08:18:11,CNNW,19,CNNW_20211125_080000_CNN_Newsroom_Live/start/1080,"MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL, AT LEAST 27 DEAD",MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD,MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD
8363,2021-11-25 08:18:24,BBCNEWS,6,BBCNEWS_20211125_060000_Breakfast/start/8280,"Former Chief Immigration Officer, UK Border Force",Former Chief Immigration Officer UK Border Force,Former Chief Immigration Officer UK Border Force
8364,2021-11-25 08:18:30,CNNW,17,CNNW_20211125_080000_CNN_Newsroom_Live/start/1080,"MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL, AT LEAST 27 DEAD. . French Interior Minister: Five women and a little girl among the dead",MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD French Interior Minister Five women and a little girl among the dead,MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD French Interior Minister Five women and a little girl among the dead
8365,2021-11-25 08:18:50,CNNW,6,CNNW_20211125_080000_CNN_Newsroom_Live/start/1080,"MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL, AT LEAST 27 DEAD. . Gerald Darmanin = French Interior Minister",MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD Gerald Darmanin French Interior Minister,MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD Gerald Darmanin French Interior Minister
8366,2021-11-25 08:19:38,CNNW,3,CNNW_20211125_080000_CNN_Newsroom_Live/start/1140,"MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL, AT LEAST 27 DEAD. . Jim Bittermann | Â¢\ Senior International Correspondent",MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD Jim Bittermann Senior International Correspondent,MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD Jim Bittermann Senior International Correspondent
8367,2021-11-25 08:20:36,CNNW,9,CNNW_20211125_080000_CNN_Newsroom_Live/start/1200,"MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL, AT LEAST 27 DEAD. . Two people were rescued and one migrant is still missing",MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD Two people were rescued and one migrant is still missing,MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD Two people were rescued and one migrant is still missing
8368,2021-11-25 08:20:46,CNNW,6,CNNW_20211125_080000_CNN_Newsroom_Live/start/1200,"MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL, AT LEAST 27 DEAD. . Official says migrants' dinghy had deflated before rescuers arrived",MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD Official says migrants dinghy had deflated before rescuers arrived,MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD Official says migrants dinghy had deflated before rescuers arrived
8369,2021-11-25 08:20:52,CNNW,10,CNNW_20211125_080000_CNN_Newsroom_Live/start/1200,"MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL, AT LEAST 27 DEAD. . UK & France agree to step up joint efforts to prevent migrant crossings",MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD UK France agree to step up joint efforts to prevent migrant crossings,MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD UK France agree to step up joint efforts to prevent migrant crossings
8372,2021-11-25 08:21:58,CNNW,4,CNNW_20211125_080000_CNN_Newsroom_Live/start/1260,BRITISH PM: MUST STEP UP EFFORTS TO DEAL WITH MIGRANT CRISIS,BRITISH PM MUST STEP UP EFFORTS TO DEAL WITH MIGRANT CRISIS,BRITISH PM MUST STEP UP EFFORTS TO DEAL WITH MIGRANT CRISIS
8374,2021-11-25 08:23:34,CNNW,13,CNNW_20211125_080000_CNN_Newsroom_Live/start/1380,MACRON URGES INCREASED EFFORTS TO PREVENT MIGRANT TRAGEDIES,MACRON URGES INCREASED EFFORTS TO PREVENT MIGRANT TRAGEDIES,MACRON URGES INCREASED EFFORTS TO PREVENT MIGRANT TRAGEDIES
8377,2021-11-25 09:02:01,BBCNEWS,2,BBCNEWS_20211125_090000_BBC_News/start/120,Channel migrant aeatns. 27 people died when their dinghy capsized trying to reach the UK,Channel migrant aeatns 27 people died when their dinghy capsized trying to reach the UK,Channel migrants 27 people died when their dinghy capsized trying to reach the UK
8379,2021-11-25 09:02:38,BBCNEWS,2,BBCNEWS_20211125_090000_BBC_News/start/120,Channel migrant aeatns. Five people have been arrested in connection with the fatal crossing,Channel migrant aeatns Five people have been arrested in connection with the fatal crossing,Channel migrants Five people have been arrested in connection with the fatal crossing
8380,2021-11-25 09:02:49,BBCNEWS,2,BBCNEWS_20211125_090000_BBC_News/start/120,Channel migrant aeatns. Home Secretary Priti Patel will speak to French counterpart later,Channel migrant aeatns Home Secretary Priti Patel will speak to French counterpart later,Channel migrants Home Secretary Priti Patel will speak to French counterpart later
8381,2021-11-25 09:03:00,BBCNEWS,3,BBCNEWS_20211125_090000_BBC_News/start/180,Channel migrant aeatns. Boris Johnson says he is 'appalled' by what happened,Channel migrant aeatns Boris Johnson says he is appalled by what happened,Channel migrants Boris Johnson says he is appalled by what happened
8382,2021-11-25 09:06:13,BBCNEWS,3,BBCNEWS_20211125_090000_BBC_News/start/360,Channel migrant aeatns. MP for Calais: More patrols on French border is not solution,Channel migrant aeatns MP for Calais More patrols on French border is not solution,Channel migrants MP for Calais More patrols on French border is not solution
8383,2021-11-25 09:06:18,BBCNEWS,2,BBCNEWS_20211125_090000_BBC_News/start/360,Channel migrant aeatns. Dover MP: We need more patrols on the French beaches,Channel migrant aeatns Dover MP We need more patrols on the French beaches,Channel migrants at Dover MP: We need more patrols on the French beaches
8384,2021-11-25 09:06:31,BBCNEWS,3,BBCNEWS_20211125_090000_BBC_News/start/360,"(@iEHH BRI E e (LT. Migrants pay around Â£3,000 each to get on a boat",iEHH BRI E e LT Migrants pay around 3000 each to get on a boat,Migrants pay around 3000 each to get on a boat
8385,2021-11-25 09:06:52,BBCNEWS,4,BBCNEWS_20211125_090000_BBC_News/start/360,Channel migrant aeatns. Crossings continue with more boats arriving in Dover this morning,Channel migrant aeatns Crossings continue with more boats arriving in Dover this morning,Channel migrants at Crossings continue with more boats arriving in Dover this morning
8386,2021-11-25 09:08:37,BBCNEWS,2,BBCNEWS_20211125_090000_BBC_News/start/480,Channel migrant aeatns. French official: Heads of smuggling gangs 'live in London',Channel migrant aeatns French official Heads of smuggling gangs live in London,Channel migrants at French official: Heads of smuggling gangs live in London
8387,2021-11-25 09:09:27,BBCNEWS,3,BBCNEWS_20211125_090000_BBC_News/start/540,Channel migrant aeatns. France has begun to identify the victims,Channel migrant aeatns France has begun to identify the victims,Channel migrants at France has begun to identify the victims
8388,2021-11-25 09:10:19,CNNW,2,CNNW_20211125_090000_CNN_Newsroom_Live/start/600,"MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL, AT LEAST 27 DEAD. . Cyvril Vanier <\ Correspondent",MIGRANT BOAT CAPSIZES IN ENGLISH CHANNEL AT LEAST 27 DEAD Cyvril Vanier Correspondent,"Migrant boat capsizes in English Channel: At least 27 dead, Cyril Vanier Correspondent"
8391,2021-11-25 10:16:12,BBCNEWS,2,,Channel migrant aeatns. Two survivors are being treated in hospital,Channel migrant aeatns Two survivors are being treated in hospital,Channel migrants at Two survivors are being treated in hospital
8393,2021-11-25 10:17:33,BBCNEWS,3,BBCNEWS_20211125_100000_BBC_News/start/1020,Channel migrant aeatns. Home Secretary to make statement to MPs later today about deaths,Channel migrant aeatns Home Secretary to make statement to MPs later today about deaths,Channel migrants at Home Secretary to make statement to MPs later today about deaths
8394,2021-11-25 10:24:44,BBCNEWS,2,BBCNEWS_20211125_100000_BBC_News/start/1440,Channel migrant aeatns. France opens investigation into aggravated manslaughter,Channel migrant aeatns France opens investigation into aggravated manslaughter,Channel migrants at France opens investigation into aggravated manslaughter
8395,2021-11-25 10:38:32,CNNW,5,CNNW_20211125_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/start/2280,BRITISH PM CHAIRS EMERGENCY MEETING AFTER MIGRANT TRAGEDY,BRITISH PM CHAIRS EMERGENCY MEETING AFTER MIGRANT TRAGEDY,British PM chairs emergency meeting after migrant tragedy
8396,2021-11-25 10:39:21,CNNW,26,CNNW_20211125_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/start/2340,FRANCE URGES BRITISH PM TO STOP POLITICIZING MIGRANT CRISIS,FRANCE URGES BRITISH PM TO STOP POLITICIZING MIGRANT CRISIS,France urges British PM to stop politicizing migrant crisis
8398,2021-11-25 11:11:16,BBCNEWS,4,BBCNEWS_20211125_100000_BBC_News/start/4260,"Channel migrant aeatns. Welby: Need a system based on safety, compassion justice and cooperation",Channel migrant aeatns Welby Need a system based on safety compassion justice and cooperation,"Channel migrants say we need a system based on safety, compassion, justice, and cooperation"
8399,2021-11-25 11:35:27,CNNW,12,CNNW_20211125_105900_New_Day_With_John_Berman_and_Brianna_Keilar/start/2160,AT LEAST 27 MIGRANTS DEAD AFTER BOAT SINKS IN ENGLISH CHANNEL,AT LEAST 27 MIGRANTS DEAD AFTER BOAT SINKS IN ENGLISH CHANNEL,AT LEAST 27 MIGRANTS DEAD AFTER BOAT SINKS IN ENGLISH CHANNEL
8400,2021-11-25 11:36:51,BBCNEWS,2,BBCNEWS_20211125_100000_BBC_News/start/5760,(Channel migrants aeatns. French President Macron says need to strengthen cooperation,Channel migrants aeatns French President Macron says need to strengthen cooperation,Channel migrants say French President Macron says we need to strengthen cooperation
