,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
122,2022-01-06 05:06:50,BBCNEWS,9,BBCNEWS_20220106_050000_BBC_World_News/start/360,Novak Djokovic visa hearing. He travelled to country to compete in Australian Open tennis tournament,Novak Djokovic visa hearing He travelled to country to compete in Australian Open tennis tournament,Novak Djokovic visa hearing He travelled to country to compete in Australian Open tennis tournament
126,2022-01-06 08:25:00,BBCNEWS,2,BBCNEWS_20220106_060000_Breakfast/start/8700,Djokovic visa ruling.  Lega challenge adjourned ntil Monday,Djokovic visa ruling Lega challenge adjourned ntil Monday,Djokovic visa ruling Lega challenge adjourned until Monday
127,2022-01-06 09:06:00,BBCNEWS,16,BBCNEWS_20220106_090000_BBC_News/start/360,NNovak Djokovic visa ruling. Tennis player had visa to enter Australia revoked on arrival,NNovak Djokovic visa ruling Tennis player had visa to enter Australia revoked on arrival,Novak Djokovic visa ruling Tennis player had visa to enter Australia revoked on arrival
128,2022-01-06 09:06:39,BBCNEWS,2,BBCNEWS_20220106_090000_BBC_News/start/360,Novak Djokovic visa ruling. A court will decide on his deportation on Monday,Novak Djokovic visa ruling A court will decide on his deportation on Monday,Novak Djokovic visa ruling A court will decide on his deportation on Monday
129,2022-01-06 09:09:39,CNNW,2,CNNW_20220106_090000_CNN_Newsroom_Live/start/540,DJOKOVIC VISA APPEAL HEARING ADJOURNED UNTIL MONDAY,DJOKOVIC VISA APPEAL HEARING ADJOURNED UNTIL MONDAY,DJOKOVIC VISA APPEAL HEARING ADJOURNED UNTIL MONDAY
130,2022-01-06 09:09:53,CNNW,9,CNNW_20220106_090000_CNN_Newsroom_Live/start/540,DJOKOVIC'S VISA APPEAL HEARING ADJOURNED UNTIL MONDAY. . Australia has canceled the tennis star's visa over Covid vaccine rules,DJOKOVICS VISA APPEAL HEARING ADJOURNED UNTIL MONDAY Australia has canceled the tennis stars visa over Covid vaccine rules,DJOKOVICS VISA APPEAL HEARING ADJOURNED UNTIL MONDAY Australia has canceled the tennis star's visa over Covid vaccine rules
131,2022-01-06 09:13:28,CNNW,2,CNNW_20220106_090000_CNN_Newsroom_Live/start/780,DJOKOVIC'S VISA APPEAL HEARING ADJOURNED UNTIL MONDAY. . Patrick Snell = Â¢\ World Sport,DJOKOVICS VISA APPEAL HEARING ADJOURNED UNTIL MONDAY Patrick Snell World Sport,DJOKOVICS VISA APPEAL HEARING ADJOURNED UNTIL MONDAY
134,2022-01-06 09:19:51,FOXNEWSW,2,FOXNEWSW_20220106_090000_FOX__Friends_First/start/1140,BIDEN ADMIN STALLS RELEASE OF 2021 ICE REPORT,BIDEN ADMIN STALLS RELEASE OF 2021 ICE REPORT,BIDEN ADMIN STALLS RELEASE OF 2021 ICE REPORT
138,2022-01-06 10:24:22,CNNW,26,CNNW_20220106_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/start/1440,AUSTRALIA CANCELS TENNIS CHAMP DJOKOVIC'S AUSSIE OPEN VISA,AUSTRALIA CANCELS TENNIS CHAMP DJOKOVICS AUSSIE OPEN VISA,AUSTRALIA CANCELS TENNIS CHAMP DJOKOVIC'S AUSSIE OPEN VISA
142,2022-01-06 11:44:13,MSNBCW,2,MSNBCW_20220106_110000_Morning_Joe/start/2640,". NOVAK DJOKOVIC DENIED ENTRY TO AUSTRALIA. OVER VACCINE EXEMPTION, VISA CANCELED",NOVAK DJOKOVIC DENIED ENTRY TO AUSTRALIA OVER VACCINE EXEMPTION VISA CANCELED,NOVAK DJOKOVIC DENIED ENTRY TO AUSTRALIA OVER VACCINE EXEMPTION VISA CANCELED
144,2022-01-06 14:53:47,BBCNEWS,3,BBCNEWS_20220106_143000_Click/start/1380,Djokovic visa row. Australian court adjourns deportation appeal until Monday in Melbourne,Djokovic visa row Australian court adjourns deportation appeal until Monday in Melbourne,Djokovic visa row Australian court adjourns deportation appeal until Monday in Melbourne
147,2022-01-06 15:22:51,BBCNEWS,2,BBCNEWS_20220106_150000_BBC_News/start/1320,Djokovic visa row. . Australian Border offcals said Djokovi flled o provide appropriate evidenceâ for entry,Djokovic visa row Australian Border offcals said Djokovi flled o provide appropriate evidence for entry,Djokovic visa row Australian Border officials said Djokovic failed to provide appropriate evidence for entry
148,2022-01-06 15:23:00,BBCNEWS,4,BBCNEWS_20220106_150000_BBC_News/start/1380,Djokovic visa row. Novak Djokovic faces deportation after his visa application was cancelled,Djokovic visa row Novak Djokovic faces deportation after his visa application was cancelled,Djokovic visa row Novak Djokovic faces deportation after his visa application was cancelled
149,2022-01-06 15:23:13,BBCNEWS,10,BBCNEWS_20220106_150000_BBC_News/start/1380,Djokovic visa row. Tennis star launched injunction against country's visa cancellation,Djokovic visa row Tennis star launched injunction against countrys visa cancellation,Djokovic visa row Tennis star launched injunction against country's visa cancellation
150,2022-01-06 15:37:15,MSNBCW,2,MSNBCW_20220106_150000_Jose_Diaz-Balart_Reports/start/2220,. THE FUTURE OF IMMIGRATION REFORM IN CONGRESS,THE FUTURE OF IMMIGRATION REFORM IN CONGRESS,THE FUTURE OF IMMIGRATION REFORM IN CONGRESS
152,2022-01-06 15:37:50,MSNBCW,3,MSNBCW_20220106_150000_Jose_Diaz-Balart_Reports/start/2220,SENATE PARLIAMENTARIAN REJECTS IMMIGRATION. IN BUILD BACK BETTER FOR THE THIRD TIME,SENATE PARLIAMENTARIAN REJECTS IMMIGRATION IN BUILD BACK BETTER FOR THE THIRD TIME,SENATE PARLIAMENTARIAN REJECTS IMMIGRATION IN BUILD BACK BETTER FOR THE THIRD TIME
153,2022-01-06 15:44:35,FOXNEWSW,2,FOXNEWSW_20220106_140000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/6240,REPORT DETAII.S HOW MANY MIGRANTS HAVE BEEN REMOVED,REPORT DETAIIS HOW MANY MIGRANTS HAVE BEEN REMOVED,REPORT DETAILS HOW MANY MIGRANTS HAVE BEEN REMOVED
157,2022-01-06 16:56:00,CNNW,3,CNNW_20220106_160000_At_This_Hour_With_Kate_Bolduan/start/3360,DJOKOVIC APPEALS AUSTRALIA'S VISA DENIAL OVER VACCINATION,DJOKOVIC APPEALS AUSTRALIAS VISA DENIAL OVER VACCINATION,DJOKOVIC APPEALS AUSTRALIA'S VISA DENIAL OVER VACCINATION
169,2022-01-07 01:52:00,FOXNEWSW,2,FOXNEWSW_20220107_010000_Tucker_Carlson_Tonight/start/3120,JUI.IE\ KELLY: MANY IN DETENTION ARE MISTREATED,JUIIE KELLY MANY IN DETENTION ARE MISTREATED,Many in detention are mistreated
179,2022-01-07 09:12:52,CNNW,10,CNNW_20220107_090000_CNN_Newsroom_Live/start/720,DJOKOVIC FACING POSSIBLE DEPORTATION AFTER HE'S DENIED. ENTRY TO AUSTRALIA FOR NOT MEETING VACCINE REQUIREMENTS,DJOKOVIC FACING POSSIBLE DEPORTATION AFTER HES DENIED ENTRY TO AUSTRALIA FOR NOT MEETING VACCINE REQUIREMENTS,Tennis star Novak Djokovic's visa row
180,2022-01-07 09:26:06,BBCNEWS,3,BBCNEWS_20220107_090000_BBC_News/start/1560,INovak Djokovic visa row. World no 1 remains in Australian immigration detention,INovak Djokovic visa row World no 1 remains in Australian immigration detention,Novak Djokovic visa row World no 1 remains in Australian immigration detention
181,2022-01-07 09:26:09,BBCNEWS,3,BBCNEWS_20220107_090000_BBC_News/start/1560,INovak Djokovic visa row. Djokovic previously said he's opposed to Covid vaccine,INovak Djokovic visa row Djokovic previously said hes opposed to Covid vaccine,Novak Djokovic visa row Djokovic previously said he's opposed to Covid vaccine
182,2022-01-07 09:26:26,BBCNEWS,2,BBCNEWS_20220107_090000_BBC_News/start/1560,Novak DjokoviIC visa row. Player was granted medical exemption for unspecified reasons,Novak DjokoviIC visa row Player was granted medical exemption for unspecified reasons,Novak Djokovic visa row Player was granted medical exemption for unspecified reasons
183,2022-01-07 09:26:35,BBCNEWS,4,BBCNEWS_20220107_090000_BBC_News/start/1560,Novak DjokoviC visa row. Australian Border Force: Player failed to provide appropriate evidence',Novak DjokoviC visa row Australian Border Force Player failed to provide appropriate evidence,Novak Djokovic visa row Australian Border Force Player failed to provide appropriate evidence
184,2022-01-07 09:30:56,FOXNEWSW,4,FOXNEWSW_20220107_090000_FOX__Friends_First/start/1800,NOVAK DJOKOVIC AWAITS VISA APPEAL IN AUSTRALIA,NOVAK DJOKOVIC AWAITS VISA APPEAL IN AUSTRALIA,NOVAK DJOKOVIC AWAITS VISA APPEAL IN AUSTRALIA
185,2022-01-07 09:31:53,FOXNEWSW,2,FOXNEWSW_20220107_090000_FOX__Friends_First/start/1860,AUSTRALIA REVOKES DJOKOVIC'S VISA OVER EXEMPTION,AUSTRALIA REVOKES DJOKOVICS VISA OVER EXEMPTION,AUSTRALIA REVOKES DJOKOVIC'S VISA OVER EXEMPTION
186,2022-01-07 09:33:05,FOXNEWSW,4,FOXNEWSW_20220107_090000_FOX__Friends_First/start/1980,NOVAK DJOKOVIC HOLED UP IN AUSSIE DETENTION HOTEL,NOVAK DJOKOVIC HOLED UP IN AUSSIE DETENTION HOTEL,NOVAK DJOKOVIC HOLED UP IN AUSSIE DETENTION HOTEL
189,2022-01-07 10:22:26,BBCNEWS,10,BBCNEWS_20220107_100000_BBC_News/start/1320,Australian tennis visa row. Australian Open tennis tournament starts on 17 January,Australian tennis visa row Australian Open tennis tournament starts on 17 January,Australian tennis visa row Australian Open tennis tournament starts on 17 January
190,2022-01-07 10:27:00,MSNBCW,3,MSNBCW_20220107_100000_Way_Too_Early_With_Jonathan_Lemire/start/1620,TENNIS STAR NOVAK DJOKOVIC IN LEGAL BATTLE. TO AVOID DEPORTATION FROM AUSTRALIA,TENNIS STAR NOVAK DJOKOVIC IN LEGAL BATTLE TO AVOID DEPORTATION FROM AUSTRALIA,TENNIS STAR NOVAK DJOKOVIC IN LEGAL BATTLE TO AVOID DEPORTATION FROM AUSTRALIA
192,2022-01-07 11:13:42,BBCNEWS,3,BBCNEWS_20220107_100000_BBC_News/start/4380,Australia tennis visa row,Australia tennis visa row,Australia tennis visa row
193,2022-01-07 11:13:46,BBCNEWS,15,BBCNEWS_20220107_100000_BBC_News/start/4380,Australia tennis visa row. ABC News: Czech player Renata Voracova has visa cancelled,Australia tennis visa row ABC News Czech player Renata Voracova has visa cancelled,Australia tennis visa row ABC News Czech player Renata Voracova has visa cancelled
194,2022-01-07 11:41:25,BBCNEWS,2,BBCNEWS_20220107_113000_The_Travel_Show/start/660,INovak Djokovic visa row. Deportation appeal adjourned until Monday in Melbourne,INovak Djokovic visa row Deportation appeal adjourned until Monday in Melbourne,Novak Djokovic visa row Deportation appeal adjourned until Monday in Melbourne
196,2022-01-07 12:41:45,FOXNEWSW,4,FOXNEWSW_20220107_110000_FOX_and_Friends/start/6060,CARTEL CHAOS AT THE BORDER,CARTEL CHAOS AT THE BORDER,CARTEL CHAOS AT THE BORDER
203,2022-01-07 15:47:45,MSNBCW,5,MSNBCW_20220107_150000_Jose_Diaz-Balart_Reports/start/2820,I BIDEN ADMIN. FACES LEGAL BATTLE WITH SEPARATED MIGRANTS,I BIDEN ADMIN FACES LEGAL BATTLE WITH SEPARATED MIGRANTS,BIDEN ADMIN FACES LEGAL BATTLE WITH SEPARATED MIGRANTS
211,2022-01-07 22:51:27,CNNW,35,CNNW_20220107_220000_The_Lead_With_Jake_Tapper/start/3060,NOVAK DJOKOVIC DETAINED IN AUSTRALIAN HOTEL AS HE FIGHTS. TO STAY IN COUNTRY AMID COVID VACCINE-RELATED VISA ISSUES,NOVAK DJOKOVIC DETAINED IN AUSTRALIAN HOTEL AS HE FIGHTS TO STAY IN COUNTRY AMID COVID VACCINERELATED VISA ISSUES,NOVAK DJOKOVIC DETAINED IN AUSTRALIAN HOTEL AS HE FIGHTS TO STAY IN COUNTRY AMID COVID VACCINE-RELATED VISA ISSUES
212,2022-01-07 22:54:00,CNNW,11,CNNW_20220107_220000_The_Lead_With_Jake_Tapper/start/3240,DJOKOVIC'S DETENTION SHEDS NEW LIGHT ON AUSTRALIA'S REFUGEE CRISIS,DJOKOVICS DETENTION SHEDS NEW LIGHT ON AUSTRALIAS REFUGEE CRISIS,DJOKOVIC'S DETENTION SHEDS NEW LIGHT ON AUSTRALIA'S REFUGEE CRISIS
213,2022-01-07 23:22:17,FOXNEWSW,2,FOXNEWSW_20220107_230000_Special_Report_With_Bret_Baier/start/1320,OPEN DESERT. CHOPPER AND CANINES TRACK CAMOUFLAGED MIGRANTS,OPEN DESERT CHOPPER AND CANINES TRACK CAMOUFLAGED MIGRANTS,OPEN DESERT CHOPPER AND CANINES TRACK CAMOUFLAGED MIGRANTS
215,2022-01-07 23:48:10,CNNW,6,CNNW_20220107_230000_The_Situation_Room_With_Wolf_Blitzer/start/2880,"FAMILY CLAIMS TENNIS STAR NOVAK DJOKOVIC ""BEING TREATED. LIKE A PRISONER"" AFTER VISA CANCELED BY AUSTRALIAN GOVT",FAMILY CLAIMS TENNIS STAR NOVAK DJOKOVIC BEING TREATED LIKE A PRISONER AFTER VISA CANCELED BY AUSTRALIAN GOVT,FAMILY CLAIMS TENNIS STAR NOVAK DJOKOVIC BEING TREATED LIKE A PRISONER AFTER VISA CANCELED BY AUSTRALIAN GOVT
216,2022-01-07 23:50:13,CNNW,36,CNNW_20220107_230000_The_Situation_Room_With_Wolf_Blitzer/start/3000,"AUSTRALIAN OFFICIALS SAY DJOKOVIC âFREE TO LEAVE ANY. TIMEâ AMID VISA DISPUTE, QUESTIONS ABOUT VACCINE STATUS",AUSTRALIAN OFFICIALS SAY DJOKOVIC FREE TO LEAVE ANY TIME AMID VISA DISPUTE QUESTIONS ABOUT VACCINE STATUS,AUSTRALIAN OFFICIALS SAY DJOKOVIC FREE TO LEAVE ANY TIME AMID VISA DISPUTE QUESTIONS ABOUT VACCINE STATUS
221,2022-01-08 00:43:09,CNNW,3,CNNW_20220108_000000_Erin_Burnett_OutFront/start/2580,TENNIS STARS SHOW SUPPORT FOR NOVAK DJOKQVIC AMID VISA FIASCO,TENNIS STARS SHOW SUPPORT FOR NOVAK DJOKQVIC AMID VISA FIASCO,TENNIS STARS SHOW SUPPORT FOR NOVAK DJOKOVIC AMID VISA FIASCO
226,2022-01-08 02:36:34,CNNW,12,CNNW_20220108_020000_Anderson_Cooper_360/start/2160,NOVAK DJOKOVIC WAITS FOR HEARING TO APPEAL VISA CANCELLATION,NOVAK DJOKOVIC WAITS FOR HEARING TO APPEAL VISA CANCELLATION,NOVAK DJOKOVIC WAITS FOR HEARING TO APPEAL VISA CANCELLATION
228,2022-01-08 02:43:00,CNNW,10,CNNW_20220108_020000_Anderson_Cooper_360/start/2580,TENNIS STAR IN DETENTION AWAITING HEARING ON FATE. . Blake Essig | Â¢\ Correspondent,TENNIS STAR IN DETENTION AWAITING HEARING ON FATE Blake Essig Correspondent,TENNIS STAR IN DETENTION AWAITING HEARING ON FATE
229,2022-01-08 02:43:29,CNNW,33,CNNW_20220108_020000_Anderson_Cooper_360/start/2580,"NOVAK DJOKOVIC THANKS FANS FOR SUPPORT, AS HE. WAITS FOR HEARING TO APPEAL VISA CANCELLATION",NOVAK DJOKOVIC THANKS FANS FOR SUPPORT AS HE WAITS FOR HEARING TO APPEAL VISA CANCELLATION,NOVAK DJOKOVIC THANKS FANS FOR SUPPORT AS HE WAITS FOR HEARING TO APPEAL VISA CANCELLATION
231,2022-01-08 03:55:11,CNNW,46,CNNW_20220108_030000_Don_Lemon_Tonight/start/3300,TENNIS STAR NOVAK DJOKOVIC DETAINED IN AUSTRALIA; COURT. WILL HEAR HIS APPEAL OF VISA CANCELLATION ON MONDAY,TENNIS STAR NOVAK DJOKOVIC DETAINED IN AUSTRALIA COURT WILL HEAR HIS APPEAL OF VISA CANCELLATION ON MONDAY,TENNIS STAR NOVAK DJOKOVIC DETAINED IN AUSTRALIA COURT WILL HEAR HIS APPEAL OF VISA CANCELLATION ON MONDAY
233,2022-01-08 09:09:53,CNNW,9,CNNW_20220108_090000_CNN_Newsroom_Live/start/540,AUSTRALIA CANCELS VISA FOR CZECH PLAYER VORACOVA. . Czech Foreign Ministry says she's decided to leave Australia,AUSTRALIA CANCELS VISA FOR CZECH PLAYER VORACOVA Czech Foreign Ministry says shes decided to leave Australia,AUSTRALIA CANCELS VISA FOR CZECH PLAYER VORACOVA
234,2022-01-08 10:02:44,BBCNEWS,5,BBCNEWS_20220108_100000_BBC_News/start/120,Djokovic visa row. Djokovic lawyers: Recent infection led to vaccine exemption,Djokovic visa row Djokovic lawyers Recent infection led to vaccine exemption,Djokovic visa row
255,2022-01-08 17:56:15,MSNBCW,7,MSNBCW_20220108_170000_Alex_Witt_Reports/start/3360,DJOKOVIC COULD BE DEPORTED FROM AUSTRALIA MONDAY,DJOKOVIC COULD BE DEPORTED FROM AUSTRALIA MONDAY,DJOKOVIC COULD BE DEPORTED FROM AUSTRALIA MONDAY
258,2022-01-08 18:24:27,FOXNEWSW,2,FOXNEWSW_20220108_170000_Fox_News_Live/start/5040,DJOKOVIC VISA IN LIMBO OVER VACCINE EXEMPTION,DJOKOVIC VISA IN LIMBO OVER VACCINE EXEMPTION,DJOKOVIC VISA IN LIMBO OVER VACCINE EXEMPTION
259,2022-01-08 18:33:58,FOXNEWSW,2,FOXNEWSW_20220108_170000_Fox_News_Live/start/5580,BIDEN ADMIN DELAYS RELEASE OF KEY ICE REPORT,BIDEN ADMIN DELAYS RELEASE OF KEY ICE REPORT,BIDEN ADMIN DELAYS RELEASE OF KEY ICE REPORT
261,2022-01-08 18:36:38,FOXNEWSW,2,FOXNEWSW_20220108_170000_Fox_News_Live/start/5760,MIGRANT APPREHENSIONS UP COMPARED T0 2021 [z i),MIGRANT APPREHENSIONS UP COMPARED T0 2021 z i,MIGRANT APPREHENSIONS UP COMPARED TO 2021
262,2022-01-08 19:01:05,FOXNEWSW,2,FOXNEWSW_20220108_190000_Fox_News_Live/start/60,ICE STILL YET TO RELEASE ANNUAL REPORT,ICE STILL YET TO RELEASE ANNUAL REPORT,ICE STILL YET TO RELEASE ANNUAL REPORT
263,2022-01-08 19:21:37,MSNBCW,6,MSNBCW_20220108_190000_Alex_Witt_Reports/start/1260,v VISA,v VISA,VISA
265,2022-01-08 22:19:48,MSNBCW,2,MSNBCW_20220108_220000_PoliticsNation/start/1140,I ASIAN MAN ATTACKED IN NYC DIES,I ASIAN MAN ATTACKED IN NYC DIES,DJOKOVIC CONFINED TO HOTEL AMID VISA ROW POSSIBLE DEPORTATION
267,2022-01-08 22:32:00,CNNW,3,CNNW_20220108_220000_CNN_Newsroom_With_Jim_Acosta/start/1920,NOVAK DJOKOVIC WAITS FOR HEARING TO APPEAL VISA CANCELLATION. . Bob Costas | <\ Contributor,NOVAK DJOKOVIC WAITS FOR HEARING TO APPEAL VISA CANCELLATION Bob Costas Contributor,AWAITING ICE REPORT ON DEPORTATIONS IN FY 2021
271,2022-01-09 00:01:13,CNNW,12,CNNW_20220109_000000_CNN_Newsroom_With_Pamela_Brown/start/60,VISA BATTLE,VISA BATTLE,VISA BATTLE
272,2022-01-09 00:28:38,CNNW,5,CNNW_20220109_000000_CNN_Newsroom_With_Pamela_Brown/start/1680,AUSTRALIA CANCELED DJOKOVIC'S VISA OVER COVID VACCINE DISPUTE. . Patrick McEnroe ' Former Professional Tennis Player,AUSTRALIA CANCELED DJOKOVICS VISA OVER COVID VACCINE DISPUTE Patrick McEnroe Former Professional Tennis Player,AUSTRALIA CANCELED DJOKOVICS VISA OVER COVID VACCINE DISPUTE
276,2022-01-09 00:29:29,CNNW,2,CNNW_20220109_000000_CNN_Newsroom_With_Pamela_Brown/start/1740,DJOKOVIC CURRENTLY CONFINED TO REFUGEE HOTEL IN MELBOURNE,DJOKOVIC CURRENTLY CONFINED TO REFUGEE HOTEL IN MELBOURNE,DJOKOVIC CURRENTLY CONFINED TO REFUGEE HOTEL IN MELBOURNE
282,2022-01-09 01:06:54,BBCNEWS,3,BBCNEWS_20220109_010000_BBC_News/start/360,INovak DjokoviC Australian visa row. Player's detention has highlighted some refugees' living conditions,INovak DjokoviC Australian visa row Players detention has highlighted some refugees living conditions,INovak DjokoviC Australian visa row Players detention has highlighted some refugees living conditions
287,2022-01-09 02:36:06,MSNBCW,6,MSNBCW_20220109_020000_Ayman/start/2160,". DJOKOVIC IN VISA LIMBO, AS HE FIGHTS DEPORTATION",DJOKOVIC IN VISA LIMBO AS HE FIGHTS DEPORTATION,DJOKOVIC IN VISA LIMBO AS HE FIGHTS DEPORTATION
290,2022-01-09 03:15:37,FOXNEWSW,2,FOXNEWSW_20220109_030000_Unfiltered_with_Dan_Bongino/start/900,CONSERVATIVES MIGRATE TO FREE SPEECH ALTERNATIVES . America is,CONSERVATIVES MIGRATE TO FREE SPEECH ALTERNATIVES America is,CONSERVATIVES MIGRATE TO FREE SPEECH ALTERNATIVES
291,2022-01-09 07:37:56,BBCNEWS,5,BBCNEWS_20220109_060000_Breakfast/start/5820,Australian Immigration lawyer,Australian Immigration lawyer,Australian Immigration lawyer
293,2022-01-09 08:17:04,CNNW,36,CNNW_20220109_080000_CNN_Newsroom_Live/start/1020,COURT TO HEAR NOVAK DJOKOVIC'S APPEAL ON MONDAY. . Deportation would deprive reigning champ of possible 10th title,COURT TO HEAR NOVAK DJOKOVICS APPEAL ON MONDAY Deportation would deprive reigning champ of possible 10th title,COURT TO HEAR NOVAK DJOKOVIC'S APPEAL ON MONDAY Deportation would deprive reigning champ of possible 10th title
302,2022-01-09 09:10:26,CNNW,10,CNNW_20220109_090000_CNN_Newsroom_Live/start/600,AUSTRALIAN OPEN CHAMP FIGHTS DEPORTATION,AUSTRALIAN OPEN CHAMP FIGHTS DEPORTATION,AUSTRALIAN OPEN CHAMP FIGHTS DEPORTATION
303,2022-01-09 10:00:46,CNNW,16,CNNW_20220109_090000_CNN_Newsroom_Live/start/3600,DJOKOVIC'S VISA FIGHT,DJOKOVICS VISA FIGHT,DJOKOVIC'S VISA FIGHT
304,2022-01-09 10:35:19,CNNW,17,CNNW_20220109_100000_CNN_Newsroom_Live/start/2100,DJOKOVIC STUCK IN LIMBO AHEAD OF MONDAY'S HEARING. . Building currently houses about 30 refugees who can't leave,DJOKOVIC STUCK IN LIMBO AHEAD OF MONDAYS HEARING Building currently houses about 30 refugees who cant leave,DJOKOVIC STUCK IN LIMBO AHEAD OF MONDAY'S HEARING Building currently houses about 30 refugees who can't leave
305,2022-01-09 10:36:37,CNNW,5,CNNW_20220109_100000_CNN_Newsroom_Live/start/2160,DJOKOVIC STUCK IN LIMBO AHEAD OF MONDAY'S HEARING. . Mehdi Refugee from Iran,DJOKOVIC STUCK IN LIMBO AHEAD OF MONDAYS HEARING Mehdi Refugee from Iran,DJOKOVIC STUCK IN LIMBO AHEAD OF MONDAY'S HEARING Mehdi Refugee from Iran
306,2022-01-09 11:17:51,CNNW,11,CNNW_20220109_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez/start/1020,JUDGE TO HEAR DJOKOVIC'S VISA CASE LATER TODAY,JUDGE TO HEAR DJOKOVICS VISA CASE LATER TODAY,JUDGE TO HEAR DJOKOVIC'S VISA CASE LATER TODAY
307,2022-01-09 11:23:21,CNNW,41,CNNW_20220109_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez/start/1380,AUSTRALIAN COURT WILL HEAR NOVAK DJOKOVIC'S VISA APPEAL MONDAY,AUSTRALIAN COURT WILL HEAR NOVAK DJOKOVICS VISA APPEAL MONDAY,AUSTRALIAN COURT WILL HEAR NOVAK DJOKOVIC'S VISA APPEAL MONDAY
308,2022-01-09 11:24:34,CNNW,12,CNNW_20220109_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez/start/1440,TENNIS STAR NOVAK DJOKOVIC DETAINED AHEAD OF VISA APPEAL HEARING,TENNIS STAR NOVAK DJOKOVIC DETAINED AHEAD OF VISA APPEAL HEARING,TENNIS STAR NOVAK DJOKOVIC DETAINED AHEAD OF VISA APPEAL HEARING
312,2022-01-09 12:23:16,CNNW,36,CNNW_20220109_120000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez/start/1380,AUSTRALIA CANCELS DJOKOVIC'S VISA BECAUSE MEDICAL EXEMPTION WAS INVALID,AUSTRALIA CANCELS DJOKOVICS VISA BECAUSE MEDICAL EXEMPTION WAS INVALID,AUSTRALIA CANCELS DJOKOVIC'S VISA BECAUSE MEDICAL EXEMPTION WAS INVALID
313,2022-01-09 12:24:04,CNNW,45,CNNW_20220109_120000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez/start/1440,DJOKOVIC DETENTION RAISES CONCERNS ABOUT AUSTRALIA ASYLUM PROGRAM,DJOKOVIC DETENTION RAISES CONCERNS ABOUT AUSTRALIA ASYLUM PROGRAM,DJOKOVIC DETENTION RAISES CONCERNS ABOUT AUSTRALIA ASYLUM PROGRAM
318,2022-01-09 12:33:52,MSNBCW,10,MSNBCW_20220109_120000_MSNBC_Reports/start/1980,"IF DJOKOVIC IS DEPORTED FROM AUSTRALIA,. HE COULD BE BARRED FROM THE COUNTRY FOR 3 YEARS",IF DJOKOVIC IS DEPORTED FROM AUSTRALIA HE COULD BE BARRED FROM THE COUNTRY FOR 3 YEARS,IF DJOKOVIC IS DEPORTED FROM AUSTRALIA HE COULD BE BARRED FROM THE COUNTRY FOR 3 YEARS
321,2022-01-09 17:13:01,BBCNEWS,2,BBCNEWS_20220109_164500_BBC_News/start/1680,Novak Djokovic Australia visa row,Novak Djokovic Australia visa row,Novak Djokovic Australia visa row
323,2022-01-09 17:54:24,FOXNEWSW,4,FOXNEWSW_20220109_170000_Fox_News_Live/start/3240,AUSTRALIA CANCELS VISA FOR NOVAK DJOKOVIC,AUSTRALIA CANCELS VISA FOR NOVAK DJOKOVIC,AUSTRALIA CANCELS VISA FOR NOVAK DJOKOVIC
324,2022-01-09 17:54:35,FOXNEWSW,2,FOXNEWSW_20220109_170000_Fox_News_Live/start/3240,DJOKOVIC COURT HEARING MONDAY OVER AUSTRALIAN VISA,DJOKOVIC COURT HEARING MONDAY OVER AUSTRALIAN VISA,DJOKOVIC COURT HEARING MONDAY OVER AUSTRALIAN VISA
325,2022-01-09 18:44:41,MSNBCW,14,MSNBCW_20220109_180000_Alex_Witt_Reports/start/2640,""" DJOKOVIC GETS VISA HEARING IN AUSTRALIAN COURT",DJOKOVIC GETS VISA HEARING IN AUSTRALIAN COURT,DJOKOVIC GETS VISA HEARING IN AUSTRALIAN COURT
326,2022-01-09 19:21:48,CNNW,7,CNNW_20220109_190000_CNN_Newsroom_With_Fredricka_Whitfield/start/1260,SOON: AUSTRALIAN COURT WILL HEAR NOVAK DJOKOVIC'S VISA APPEAL. . Craig Tiley | Tennis Australia Head,SOON AUSTRALIAN COURT WILL HEAR NOVAK DJOKOVICS VISA APPEAL Craig Tiley Tennis Australia Head,SOON AUSTRALIAN COURT WILL HEAR NOVAK DJOKOVICS VISA APPEAL Craig Tiley Tennis Australia Head
327,2022-01-09 19:23:00,CNNW,5,CNNW_20220109_190000_CNN_Newsroom_With_Fredricka_Whitfield/start/1380,SOON: AUSTRALIAN COURT WILL HEAR NOVAK DJOKOVIC'S VISA APPEAL. . Paula Hancocks | @PHancocksCNN,SOON AUSTRALIAN COURT WILL HEAR NOVAK DJOKOVICS VISA APPEAL Paula Hancocks PHancocksCNN,SOON AUSTRALIAN COURT WILL HEAR NOVAK DJOKOVICS VISA APPEAL Paula Hancocks PHancocksCNN
