,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
252,2026-01-07 23:44:41,CNNW,4,CNNW_20260107_230000_The_Lead_With_Jake_Tapper/start/2640,LARGE CROWD GATHERS WHERE ICE OFFICER KILLED U.S. CITIZEN. . Rep. Carlos Gimenez | (R) Florida,LARGE CROWD GATHERS WHERE ICE OFFICER KILLED US CITIZEN Rep Carlos Gimenez R Florida,Large crowd gathers where ICE officer killed US citizen Rep Carlos Gimenez R Florida
253,2026-01-07 23:48:25,CNNW,5,CNNW_20260107_230000_The_Lead_With_Jake_Tapper/start/2880,"U.S. CITIZEN SHOT, KILLED BY ICE OFFICER IN MINNEAPOLIS. Gov. Wes Moore | (D) Maryland",US CITIZEN SHOT KILLED BY ICE OFFICER IN MINNEAPOLIS Gov Wes Moore D Maryland,US citizen shot and killed by ICE officer in Minneapolis Gov Wes Moore D Maryland
254,2026-01-07 23:53:43,MSNOW,2,MSNOW_20260107_230000_The_Beat_With_Ari_Melber/start/3180,) MAYOR TO TRUMPâS ICE: âGET THE F*** OUT OF MINNEAPOLISâ 'S Â§. . 1IVE > R:-E2Â°Pm THERE AT WITH ARI MELBER,MAYOR TO TRUMPS ICE GET THE F OUT OF MINNEAPOLIS S 1IVE RE2Pm THERE AT WITH ARI MELBER,Mayor to Trump: ICE get the f*** out of Minneapolis live with Ari Melber
255,2026-01-07 23:55:17,CNNW,11,CNNW_20260107_230000_The_Lead_With_Jake_Tapper/start/3300,"U.S. CITIZEN SHOT, KILLED BY ICE OFFICER IN MINNEAPOLIS. Rep. Mike Johnson | (R) House Speaker",US CITIZEN SHOT KILLED BY ICE OFFICER IN MINNEAPOLIS Rep Mike Johnson R House Speaker,US citizen shot and killed by ICE officer in Minneapolis Rep Mike Johnson R House Speaker
256,2026-01-07 23:55:38,CNNW,13,CNNW_20260107_230000_The_Lead_With_Jake_Tapper/start/3300,"U.S. CITIZEN SHOT, KILLED BY ICE OFFICER IN MINNEAPOLIS. . Ramesh Ponnuru | Editor, National Review; Columnist, Washington Post",US CITIZEN SHOT KILLED BY ICE OFFICER IN MINNEAPOLIS Ramesh Ponnuru Editor National Review Columnist Washington Post,US citizen shot and killed by ICE officer in Minneapolis Ramesh Ponnuru Editor National Review Columnist Washington Post
257,2026-01-07 23:56:27,CNNW,5,CNNW_20260107_230000_The_Lead_With_Jake_Tapper/start/3360,LARGE CROWD GATHERS WHERE ICE OFFICER KILLED U.S. CITIZEN. . Arshi Siddiqui | Democratic Strategist,LARGE CROWD GATHERS WHERE ICE OFFICER KILLED US CITIZEN Arshi Siddiqui Democratic Strategist,LARGE CROWD GATHERS WHERE ICE OFFICER KILLED US CITIZEN
259,2026-01-08 00:00:44,FOXNEWSW,2,FOXNEWSW_20260107_230000_Special_Report_With_Bret_Baier/start/3600,' CHAOS IN MN AFTER ICE-INVOLVED SHOOTING,CHAOS IN MN AFTER ICEINVOLVED SHOOTING,CHAOS IN MN AFTER ICE-INVOLVED SHOOTING
260,2026-01-08 00:01:00,MSNOW,4,MSNOW_20260108_000000_The_Weeknight/start/60,BREAKING: U.S. CITIZEN KILLED BY ICE AGENT,BREAKING US CITIZEN KILLED BY ICE AGENT,BREAKING US CITIZEN KILLED BY ICE AGENT
261,2026-01-08 00:01:31,MSNOW,2,MSNOW_20260108_000000_The_Weeknight/start/60,= U.S. CITIZEN SHOT & KILLED BY ICE AGENT IN MINNEAPO. 1IVE > 4-01Â°â¢ weweekniaht,US CITIZEN SHOT KILLED BY ICE AGENT IN MINNEAPO 1IVE 401 weweekniaht,US CITIZEN SHOT KILLED BY ICE AGENT IN MINNEAPOLIS
262,2026-01-08 00:01:43,CNNW,20,CNNW_20260108_000000_Erin_Burnett_OutFront/start/60,"""ICE OUT NOW"": PROTESTS GROWING AFTER ICE AGENT KILLS WOMAN",ICE OUT NOW PROTESTS GROWING AFTER ICE AGENT KILLS WOMAN,ICE OUT NOW PROTESTS GROWING AFTER ICE AGENT KILLS WOMAN
263,2026-01-08 00:02:21,CNNW,38,CNNW_20260108_000000_Erin_Burnett_OutFront/start/120,WOMAN KILLED BY ICE AGENT IDENTIFIED AS RENEE NICOLE GOOD,WOMAN KILLED BY ICE AGENT IDENTIFIED AS RENEE NICOLE GOOD,WOMAN KILLED BY ICE AGENT IDENTIFIED AS RENEE NICOLE GOOD
264,2026-01-08 00:02:59,CNNW,3,CNNW_20260108_000000_Erin_Burnett_OutFront/start/120,LARGE PROTEST AFTER ICE AGENT FATALLY SHOOTS WOMAN,LARGE PROTEST AFTER ICE AGENT FATALLY SHOOTS WOMAN,LARGE PROTEST AFTER ICE AGENT FATALLY SHOOTS WOMAN
265,2026-01-08 00:03:46,MSNOW,2,MSNOW_20260108_000000_The_Weeknight/start/180,37-YEAR-OLD U.S. CITIZEN KILLED BY ICE IN MINNEAPO. . 1IVE > 7-N2Â°â¢ weweekniaht,37YEAROLD US CITIZEN KILLED BY ICE IN MINNEAPO 1IVE 7N2 weweekniaht,37-YEAR-OLD US CITIZEN KILLED BY ICE IN MINNEAPOLIS
266,2026-01-08 00:04:18,CNNW,13,CNNW_20260108_000000_Erin_Burnett_OutFront/start/240,"MINNEAPOLIS MAYOR TO ICE AFTER DEADLY SHOOTING: ""GET THE F**K OUT""",MINNEAPOLIS MAYOR TO ICE AFTER DEADLY SHOOTING GET THE FK OUT,MINNEAPOLIS MAYOR TO ICE AFTER DEADLY SHOOTING GET THE FK OUT
267,2026-01-08 00:05:00,FOXNEWSW,2,FOXNEWSW_20260108_000000_The_Ingraham_Angle/start/300,FREY: ICE 'LITERALLY KILLING PEOPLE' [l il Â§,FREY ICE LITERALLY KILLING PEOPLE l il,FREY ICE LITERALLY KILLING PEOPLE
268,2026-01-08 00:05:24,CNNW,28,CNNW_20260108_000000_Erin_Burnett_OutFront/start/300,SENATOR: WOMAN FATALLY SHOT BY ICE AGENT IS A U.S. CITIZEN,SENATOR WOMAN FATALLY SHOT BY ICE AGENT IS A US CITIZEN,SENATOR WOMAN FATALLY SHOT BY ICE AGENT IS A US CITIZEN
269,2026-01-08 00:05:30,FOXNEWSW,2,FOXNEWSW_20260108_000000_The_Ingraham_Angle/start/300,"FREY TO ICE: ""GET THE F*** OUT""",FREY TO ICE GET THE F OUT,FREY TO ICE GET THE F OUT
270,2026-01-08 00:08:49,FOXNEWSW,2,FOXNEWSW_20260108_000000_The_Ingraham_Angle/start/480,"FLASHBACK: WALZ CALLED ICE ""MODERN-DAY GESTAPQ""",FLASHBACK WALZ CALLED ICE MODERNDAY GESTAPQ,FLASHBACK WALZ CALLED ICE MODERN-DAY GESTAPO
287,2026-01-08 00:45:32,CNNW,29,CNNW_20260108_000000_Erin_Burnett_OutFront/start/2700,PROTESTS GROWING AFTER ICE AGENT FATALLY SHOOTS WOMAN. Lt. Gov. Peggy Flanagan | (D) Minnesota,PROTESTS GROWING AFTER ICE AGENT FATALLY SHOOTS WOMAN Lt Gov Peggy Flanagan D Minnesota,PROTESTS GROWING AFTER ICE AGENT FATALLY SHOOTS WOMAN
289,2026-01-08 00:55:56,CNNW,5,CNNW_20260108_000000_Erin_Burnett_OutFront/start/3300,"ICE AGENT SHOOTS AND KILLS 37-YEAR-OLD WOMAN IN MINNEAPOLIS. . Rep. Adam Smith | (D) Ranking Member, Armed Services Committee",ICE AGENT SHOOTS AND KILLS 37YEAROLD WOMAN IN MINNEAPOLIS Rep Adam Smith D Ranking Member Armed Services Committee,ICE AGENT SHOOTS AND KILLS 37-YEAR-OLD WOMAN IN MINNEAPOLIS
291,2026-01-08 00:59:47,CNNW,15,CNNW_20260108_000000_Erin_Burnett_OutFront/start/3540,NEW DETAILS ABOUT 37-YEAR-OLD WOMAN KILLED BY ICE AGENT,NEW DETAILS ABOUT 37YEAROLD WOMAN KILLED BY ICE AGENT,NEW DETAILS ABOUT 37-YEAR-OLD WOMAN KILLED BY ICE AGENT
292,2026-01-08 01:00:53,FOXNEWSW,4,FOXNEWSW_20260108_000000_The_Ingraham_Angle/start/3600,"ACTIVIST RAMS ICE AGENT, GETS SHOT",ACTIVIST RAMS ICE AGENT GETS SHOT,ACTIVIST RAMS ICE AGENT GETS SHOT
293,2026-01-08 01:01:19,CNNW,43,CNNW_20260108_010000_Anderson_Cooper_360/start/60,"DHS, LOCAL OFFICIALS GIVE CONFLICTING ACCOUNTS 0F DEADLY ICE SHOOTING. . Kr|st| Noem | Homeland Security Secreta",DHS LOCAL OFFICIALS GIVE CONFLICTING ACCOUNTS 0F DEADLY ICE SHOOTING Krst Noem Homeland Security Secreta,DHS LOCAL OFFICIALS GIVE CONFLICTING ACCOUNTS OF DEADLY ICE SHOOTING
294,2026-01-08 01:01:47,FOXNEWSW,6,FOXNEWSW_20260108_010000_Jesse_Watters_Primetime/start/60,NOEM: ICE ATTACK WAS DOMESTIC TERRORISM,NOEM ICE ATTACK WAS DOMESTIC TERRORISM,NOEM ICE ATTACK WAS DOMESTIC TERRORISM
295,2026-01-08 01:02:05,MSNOW,2,MSNOW_20260108_010000_All_In_With_Chris_Hayes/start/120,&4 ICE OFFICER SHOOTS AND KILLS WOMAN IN MINNEAPOLIS =4. . 1IVE > Q-N1Â°Pâ¢ AL FIN] TH seââ,4 ICE OFFICER SHOOTS AND KILLS WOMAN IN MINNEAPOLIS 4 1IVE QN1P AL FIN TH se,ICE OFFICER SHOOTS AND KILLS WOMAN IN MINNEAPOLIS
296,2026-01-08 01:02:20,FOXNEWSW,3,FOXNEWSW_20260108_010000_Jesse_Watters_Primetime/start/120,DEADLY ICE SHOOTING UNDER INVESTIGATION,DEADLY ICE SHOOTING UNDER INVESTIGATION,DEADLY ICE SHOOTING UNDER INVESTIGATION
297,2026-01-08 01:02:28,FOXNEWSW,12,FOXNEWSW_20260108_010000_Jesse_Watters_Primetime/start/120,(). . WITNESS: DRIVER ALERTED NEIGHBORS ABOUT ICE,WITNESS DRIVER ALERTED NEIGHBORS ABOUT ICE,WITNESS DRIVER ALERTED NEIGHBORS ABOUT ICE
298,2026-01-08 01:03:04,FOXNEWSW,2,FOXNEWSW_20260108_010000_Jesse_Watters_Primetime/start/180,WOMAN ID'D IN FATAL ICE SHOOTING,WOMAN IDD IN FATAL ICE SHOOTING,WOMAN KILLED IN FATAL ICE SHOOTING
299,2026-01-08 01:03:19,MSNOW,2,MSNOW_20260108_010000_All_In_With_Chris_Hayes/start/180,SEVERAL VIDEQS DISPUTE DHS AGGOUNT OF MN SHOOTING =4. . 1IVE > B-Nrâ¢ AL JIN] TH seââ,SEVERAL VIDEQS DISPUTE DHS AGGOUNT OF MN SHOOTING 4 1IVE BNr AL JIN TH se,SEVERAL VIDEOS DISPUTE DHS ACCOUNT OF MN SHOOTING
300,2026-01-08 01:03:30,FOXNEWSW,2,FOXNEWSW_20260108_010000_Jesse_Watters_Primetime/start/180,. ICE AGENT WAS STRUCK BY VEHICLE,ICE AGENT WAS STRUCK BY VEHICLE,ICE AGENT WAS STRUCK BY VEHICLE
301,2026-01-08 01:04:03,FOXNEWSW,2,FOXNEWSW_20260108_010000_Jesse_Watters_Primetime/start/240,NOEM: ICE AGENT WAS WELL-TRAINED,NOEM ICE AGENT WAS WELLTRAINED,NOEM ICE AGENT WAS WELL-TRAINED
302,2026-01-08 01:05:52,FOXNEWSW,3,FOXNEWSW_20260108_010000_Jesse_Watters_Primetime/start/300,DEMOCRATS DEMONIZED ICE,DEMOCRATS DEMONIZED ICE,DEMOCRATS DEMONIZED ICE
305,2026-01-08 01:06:55,MSNOW,2,MSNOW_20260108_010000_All_In_With_Chris_Hayes/start/360,MAYOR T0 ICE: âGET THE F*** OUT OF MINNEAPOLISâ =4. . 1I1VE > Q-NA/M AL FIN] TH seââ,MAYOR T0 ICE GET THE F OUT OF MINNEAPOLIS 4 1I1VE QNAM AL FIN TH se,MAYOR TO ICE GET THE F OUT OF MINNEAPOLIS
306,2026-01-08 01:07:48,FOXNEWSW,4,FOXNEWSW_20260108_010000_Jesse_Watters_Primetime/start/420,ICE RAIDS ARE DANGEROUS OPERATIONS,ICE RAIDS ARE DANGEROUS OPERATIONS,ICE RAIDS ARE DANGEROUS OPERATIONS
309,2026-01-08 01:09:23,MSNOW,2,MSNOW_20260108_010000_All_In_With_Chris_Hayes/start/540,&. . PROTESTS SURGE IN MINNEAPOLIS IN WAKE OF ICE SHOOTING J=4. . 1IVE > Q-NQrm AL FIN] TH seââ,PROTESTS SURGE IN MINNEAPOLIS IN WAKE OF ICE SHOOTING J4 1IVE QNQrm AL FIN TH se,PROTESTS SURGE IN MINNEAPOLIS IN WAKE OF ICE SHOOTING
310,2026-01-08 01:11:25,FOXNEWSW,7,FOXNEWSW_20260108_010000_Jesse_Watters_Primetime/start/660,ICE AGENTS UNDER SIEGE NATIONWIDE,ICE AGENTS UNDER SIEGE NATIONWIDE,ICE AGENTS UNDER SIEGE NATIONWIDE
311,2026-01-08 01:12:26,MSNOW,3,MSNOW_20260108_010000_All_In_With_Chris_Hayes/start/720,. EYEWITNESS DETAILS DEADLY SHOOTING BY ICE AGENT =4. . 1IVE > B-qQrm AL FIN] TH seâ,EYEWITNESS DETAILS DEADLY SHOOTING BY ICE AGENT 4 1IVE BqQrm AL FIN TH se,EYEWITNESS DETAILS DEADLY SHOOTING BY ICE AGENT
312,2026-01-08 01:14:57,CNNW,5,CNNW_20260108_010000_Anderson_Cooper_360/start/840,MINNESOTA OFFICIALS URGE CALM AFTER FATAL ICE SHOOTING,MINNESOTA OFFICIALS URGE CALM AFTER FATAL ICE SHOOTING,MINNESOTA OFFICIALS URGE CALM AFTER FATAL ICE SHOOTING
313,2026-01-08 01:16:02,MSNOW,2,MSNOW_20260108_010000_All_In_With_Chris_Hayes/start/960,TRUMP DEFENDS ICE AFTER AGENT FATALLY SHOOTS WOMAN 1=. . 1I1VE > B-1R/M AL JIN] TH seââ,TRUMP DEFENDS ICE AFTER AGENT FATALLY SHOOTS WOMAN 1 1I1VE B1RM AL JIN TH se,TRUMP DEFENDS ICE AFTER AGENT FATALLY SHOOTS WOMAN
314,2026-01-08 01:21:04,MSNOW,2,MSNOW_20260108_010000_All_In_With_Chris_Hayes/start/1260,"FATAL ICE SHOOTING SPARKS PROTES. . 1IVE > Q90"" AL FIN] TH seââ",FATAL ICE SHOOTING SPARKS PROTES 1IVE Q90 AL FIN TH se,FATAL ICE SHOOTING SPARKS PROTESTS
317,2026-01-08 01:28:56,MSNOW,3,MSNOW_20260108_010000_All_In_With_Chris_Hayes/start/1680,TRUMP AND NOEM LIE ABOUT VICTIM KILLED BY ICE | Â¥ &. . 1IVE > Q-9QÂ°rm AL FIN] TH seââ,TRUMP AND NOEM LIE ABOUT VICTIM KILLED BY ICE 1IVE Q9Qrm AL FIN TH se,TRUMP AND NOEM LIE ABOUT VICTIM KILLED BY ICE
318,2026-01-08 01:29:45,MSNOW,4,MSNOW_20260108_010000_All_In_With_Chris_Hayes/start/1740,"HUNDREDS GATHER AT MEMORIAL FOR ICE SHOOTING VICTIM | & &. . 1IVE > Q-90QÂ°r"" AL FIN] TH seââ",HUNDREDS GATHER AT MEMORIAL FOR ICE SHOOTING VICTIM 1IVE Q90Qr AL FIN TH se,HUNDREDS GATHER AT MEMORIAL FOR ICE SHOOTING VICTIM
321,2026-01-08 01:36:56,FOXNEWSW,2,FOXNEWSW_20260108_010000_Jesse_Watters_Primetime/start/2160,VANCE: DEPORTATIONS WILL RAMP UP,VANCE DEPORTATIONS WILL RAMP UP,VANCE DEPORTATIONS WILL RAMP UP
324,2026-01-08 01:38:39,CNNW,11,CNNW_20260108_010000_Anderson_Cooper_360/start/2280,ANGER AFTER ICE AGENT FATALLY SHOOTS WOMAN IN MINNEAPOLIS,ANGER AFTER ICE AGENT FATALLY SHOOTS WOMAN IN MINNEAPOLIS,ANGER AFTER ICE AGENT FATALLY SHOOTS WOMAN IN MINNEAPOLIS
326,2026-01-08 01:43:11,MSNOW,2,MSNOW_20260108_010000_All_In_With_Chris_Hayes/start/2580,DEM SENATORS REFUSE TO VOTE FOR DHS FUNDING [l. . 1IVE > Q-47rm AL FIN] TH seââ,DEM SENATORS REFUSE TO VOTE FOR DHS FUNDING l 1IVE Q47rm AL FIN TH se,DEM SENATORS REFUSE TO VOTE FOR DHS FUNDING
328,2026-01-08 01:44:31,CNNW,11,CNNW_20260108_010000_Anderson_Cooper_360/start/2640,"""GET THE F**K OUT"". MINNEAPOLIS MAYOR TO ICE AFTER FATAL SHOOTING",GET THE FK OUT MINNEAPOLIS MAYOR TO ICE AFTER FATAL SHOOTING,GET THE FK OUT MINNEAPOLIS MAYOR TO ICE AFTER FATAL SHOOTING
329,2026-01-08 01:45:50,CNNW,3,CNNW_20260108_010000_Anderson_Cooper_360/start/2700,"DHS SECY. SAYS OFFICER IN SHOOTING ""FOLLOWED HIS TRAININGâ. . Brad Todd | @W Political Commentator",DHS SECY SAYS OFFICER IN SHOOTING FOLLOWED HIS TRAINING Brad Todd W Political Commentator,DHS SECY SAYS OFFICER IN SHOOTING FOLLOWED HIS TRAINING
332,2026-01-08 02:01:01,FOXNEWSW,3,FOXNEWSW_20260108_020000_Hannity/start/60,FAR-LEFT DEMS FAN THE FLAMES AFTER g@: â. FATAL ICE-INVOLVED SHOOTING IN MINNEAPOLIS -,FARLEFT DEMS FAN THE FLAMES AFTER g FATAL ICEINVOLVED SHOOTING IN MINNEAPOLIS,FARLEFT DEMS FAN THE FLAMES AFTER FATAL ICE-INVOLVED SHOOTING IN MINNEAPOLIS
333,2026-01-08 02:01:53,MSNOW,4,MSNOW_20260108_020000_The_Briefing_With_Jen_Psaki/start/60,3 ICE AGENT KILLS 37-YEAR-OLD WOMAN IN MINNEAPOLIS |. . The Rriefino with Jen Psaki,3 ICE AGENT KILLS 37YEAROLD WOMAN IN MINNEAPOLIS The Rriefino with Jen Psaki,ICE AGENT KILLS 37-YEAR-OLD WOMAN IN MINNEAPOLIS
334,2026-01-08 02:02:55,MSNOW,3,MSNOW_20260108_020000_The_Briefing_With_Jen_Psaki/start/120,B VICTIM OF ICE SHOOTING WAS A U.S. CITIZEN [pÂ» &. . TIVE > Q-7 The Rriefino with Jen Psaki,B VICTIM OF ICE SHOOTING WAS A US CITIZEN p TIVE Q7 The Rriefino with Jen Psaki,VICTIM OF ICE SHOOTING WAS A US CITIZEN
335,2026-01-08 02:03:44,FOXNEWSW,2,FOXNEWSW_20260108_020000_Hannity/start/180,VIDEO SHOWS CAR ACCELERATING TOWARDS. ICE AGENTS BEFORE FATAL SHOOTING,VIDEO SHOWS CAR ACCELERATING TOWARDS ICE AGENTS BEFORE FATAL SHOOTING,VIDEO SHOWS CAR ACCELERATING TOWARDS ICE AGENTS BEFORE FATAL SHOOTING
336,2026-01-08 02:04:12,MSNOW,2,MSNOW_20260108_020000_The_Briefing_With_Jen_Psaki/start/240,B SHOOTING BY ICE OCGURRED BLOGKS FROM WHERE GEORGE FLOYD WAS MURDERED R. . The Rriefino with Jen Psaki,B SHOOTING BY ICE OCGURRED BLOGKS FROM WHERE GEORGE FLOYD WAS MURDERED R The Rriefino with Jen Psaki,SHOOTING BY ICE OCCURRED BLOCKS FROM WHERE GEORGE FLOYD WAS MURDERED
338,2026-01-08 02:06:34,MSNOW,2,MSNOW_20260108_020000_The_Briefing_With_Jen_Psaki/start/360,= VIDEOS CAPTURE FATAL SHOOTING BY ICE IN MN. . The Rriefino with Jen Psaki,VIDEOS CAPTURE FATAL SHOOTING BY ICE IN MN The Rriefino with Jen Psaki,VIDEOS CAPTURE FATAL SHOOTING BY ICE IN MN
340,2026-01-08 02:08:24,FOXNEWSW,2,FOXNEWSW_20260108_020000_Hannity/start/480,'DEMS RUSH TO DEMONIZE ICE AGENTS 22 '),DEMS RUSH TO DEMONIZE ICE AGENTS 22,DEMS RUSH TO DEMONIZE ICE AGENTS
341,2026-01-08 02:10:00,FOXNEWSW,2,FOXNEWSW_20260108_020000_Hannity/start/600,CHAOS FOLLOWING ICE SHOOTING |22 Â£,CHAOS FOLLOWING ICE SHOOTING 22,CHAOS FOLLOWING ICE SHOOTING
342,2026-01-08 02:10:46,MSNOW,9,MSNOW_20260108_020000_The_Briefing_With_Jen_Psaki/start/600,"MAYOR REJECTS ""BULLS***"" DEFENSE OF ICE AGENT SHOOTING |. . TIVE > Q-4 0 The Rriefino with Jen Psaki",MAYOR REJECTS BULLS DEFENSE OF ICE AGENT SHOOTING TIVE Q4 0 The Rriefino with Jen Psaki,MAYOR REJECTS BULL'S DEFENSE OF ICE AGENT SHOOTING
343,2026-01-08 02:11:34,MSNOW,2,MSNOW_20260108_020000_The_Briefing_With_Jen_Psaki/start/660,B LIVE ON MS NOW: MINNEAPOLIS MAYOR REACTS T0 ICE SHOOTING ==&. . TIVE > Q-4 0 The Rriefino with Jen Psaki,B LIVE ON MS NOW MINNEAPOLIS MAYOR REACTS T0 ICE SHOOTING TIVE Q4 0 The Rriefino with Jen Psaki,LIVE ON MS NOW MINNEAPOLIS MAYOR REACTS TO ICE SHOOTING
345,2026-01-08 02:14:49,CNNW,13,CNNW_20260108_020000_The_Source_With_Kaitlan_Collins/start/840,"MINNEAPOLIS MAYOR: 'S ""BULLSH'T"" FOR DHS TO CLAIM SELF-DEFENSE",MINNEAPOLIS MAYOR S BULLSHT FOR DHS TO CLAIM SELFDEFENSE,MINNEAPOLIS MAYOR'S BULLSHIT FOR DHS TO CLAIM SELF-DEFENSE
346,2026-01-08 02:15:30,CNNW,13,CNNW_20260108_020000_The_Source_With_Kaitlan_Collins/start/900,"ICE AGENT SHOOTS, KILLS 37-YEAR-OLD WOMAN IN MINNEAPOLIS. . John Sandweg | Acting ICE Director Under President Obama",ICE AGENT SHOOTS KILLS 37YEAROLD WOMAN IN MINNEAPOLIS John Sandweg Acting ICE Director Under President Obama,ICE AGENT SHOOTS KILLS 37-YEAR-OLD WOMAN IN MINNEAPOLIS
347,2026-01-08 02:16:00,FOXNEWSW,3,FOXNEWSW_20260108_020000_Hannity/start/960,'DHS: ATTACK ON ICE AGENT WAS DOMESTIC TERRORISM 2> () Â©,DHS ATTACK ON ICE AGENT WAS DOMESTIC TERRORISM 2,DHS ATTACK ON ICE AGENT WAS DOMESTIC TERRORISM
350,2026-01-08 02:18:39,CNNW,5,CNNW_20260108_020000_The_Source_With_Kaitlan_Collins/start/1080,"WALZ ACCUSES DHS OF ""PROPAGANDA"" ON ICE SHOOTING",WALZ ACCUSES DHS OF PROPAGANDA ON ICE SHOOTING,WALZ ACCUSES DHS OF PROPAGANDA ON ICE SHOOTING
351,2026-01-08 02:19:31,CNNW,19,CNNW_20260108_020000_The_Source_With_Kaitlan_Collins/start/1140,"TRUMP BACKS DHS, BLAMES ""RADICAL LEFT"" FOR ICE SHOOTING",TRUMP BACKS DHS BLAMES RADICAL LEFT FOR ICE SHOOTING,TRUMP BACKS DHS BLAMES RADICAL LEFT FOR ICE SHOOTING
354,2026-01-08 02:29:36,MSNOW,3,MSNOW_20260108_020000_The_Briefing_With_Jen_Psaki/start/1740,S TRUMP ADMIN TRIES TO DEFEND ICE AGENT'S KILLING OF U.S. CITIZEN Rt. . The Rriefino with Jen Psaki,S TRUMP ADMIN TRIES TO DEFEND ICE AGENTS KILLING OF US CITIZEN Rt The Rriefino with Jen Psaki,TRUMP ADMIN TRIES TO DEFEND ICE AGENTS KILLING OF US CITIZEN
355,2026-01-08 02:30:40,CNNW,12,CNNW_20260108_020000_The_Source_With_Kaitlan_Collins/start/1800,NOEM: WOMAN TRIED TO RUN OVER ICE AGENT BEFORE SHOOTING,NOEM WOMAN TRIED TO RUN OVER ICE AGENT BEFORE SHOOTING,NOEM WOMAN TRIED TO RUN OVER ICE AGENT BEFORE SHOOTING
357,2026-01-08 02:53:00,FOXNEWSW,2,FOXNEWSW_20260108_020000_Hannity/start/3180,& B [W M |. GOV DESANTIS ON FLORIDA'S PARTNERSHIP WITH ICE,B W M GOV DESANTIS ON FLORIDAS PARTNERSHIP WITH ICE,B W M GOV DESANTIS ON FLORIDA'S PARTNERSHIP WITH ICE
360,2026-01-08 03:05:35,CNNW,2,CNNW_20260108_030000_CNN_NewsNight_With_Abby_Phillip/start/300,ANGER AFTER ICE AGENT FATALLY SHOOTS WOMAN IN MINNEAPOLIS. . Jonathan Wackrow | @W Law Enforcement Analyst,ANGER AFTER ICE AGENT FATALLY SHOOTS WOMAN IN MINNEAPOLIS Jonathan Wackrow W Law Enforcement Analyst,DHS CALLS INCIDENT DOMESTIC TERROR WITNESSES CALL IT MURDER
362,2026-01-08 03:05:59,CNNW,3,CNNW_20260108_030000_CNN_NewsNight_With_Abby_Phillip/start/300,"TRUMP, DHS DEFEND ICE AGENT FATALLY SHOOTING DRIVER ON STREET",TRUMP DHS DEFEND ICE AGENT FATALLY SHOOTING DRIVER ON STREET,TRUMP DHS DEFEND ICE AGENT FATALLY SHOOTING DRIVER ON STREET
363,2026-01-08 03:07:56,CNNW,4,CNNW_20260108_030000_CNN_NewsNight_With_Abby_Phillip/start/420,PROTESTS ERUPT IN MINNEAPOLIS AFTER ICE OFFICER KILLED U.S. CITIZEN,PROTESTS ERUPT IN MINNEAPOLIS AFTER ICE OFFICER KILLED US CITIZEN,PROTESTS ERUPT IN MINNEAPOLIS AFTER ICE OFFICER KILLED US CITIZEN
369,2026-01-08 03:23:13,CNNW,4,CNNW_20260108_030000_CNN_NewsNight_With_Abby_Phillip/start/1380,"OCASIO-CORTEZ: ICE ""MURDER"" IS ""EVERY AMERICAN'S WORST NIGHTMARE"". . Alexandria Ocasio-Cortez | (D) New York",OCASIOCORTEZ ICE MURDER IS EVERY AMERICANS WORST NIGHTMARE Alexandria OcasioCortez D New York,OCASIO-CORTEZ: ICE MURDER IS EVERY AMERICANS WORST NIGHTMARE
370,2026-01-08 03:25:29,MSNOW,6,MSNOW_20260108_030000_The_Last_Word_With_Lawrence_ODonnell/start/1500,TRUMP ADMIN. DEFENDS ICE AGENT'S KII.I.ING 0F U S CITIZEN IN MINNEAP!. . 1IVE > 1005 1AST WORD .. iaws,TRUMP ADMIN DEFENDS ICE AGENTS KIIIING 0F U S CITIZEN IN MINNEAP 1IVE 1005 1AST WORD iaws,TRUMP ADMIN DEFENDS ICE AGENTS KILLING OF US CITIZEN IN MINNEAPOLIS
371,2026-01-08 03:28:40,MSNOW,2,MSNOW_20260108_030000_The_Last_Word_With_Lawrence_ODonnell/start/1680,MAYOR REJECTS CI.AIM THAT ICE AGENT SH(]T W(]MAN IN SELF-DEFE. . 1IVE > 10:09Â°m 1AST WORD .. iaws,MAYOR REJECTS CIAIM THAT ICE AGENT SHT WMAN IN SELFDEFE 1IVE 1009m 1AST WORD iaws,MAYOR REJECTS CLAIM THAT ICE AGENT SHOT WOMAN IN SELF-DEFENSE
372,2026-01-08 03:31:52,MSNOW,2,MSNOW_20260108_030000_The_Last_Word_With_Lawrence_ODonnell/start/1860,OFFICIALS CALL FOR INVESTIGATIUN INTO DEADLY ICE SHUUTING INMINNEAP. . T1IVE > 10:-25M 1AST WORD ..o aws,OFFICIALS CALL FOR INVESTIGATIUN INTO DEADLY ICE SHUUTING INMINNEAP T1IVE 1025M 1AST WORD o aws,OFFICIALS CALL FOR INVESTIGATION INTO DEADLY ICE SHOOTING IN MINNEAPOLIS
373,2026-01-08 04:01:06,CNNW,10,CNNW_20260108_040000_Laura_Coates_Live/start/60,OUTRAGE IN MINNEAPOLIS AFTER ICE AGENT SHOOTS WOMAN IN CAR,OUTRAGE IN MINNEAPOLIS AFTER ICE AGENT SHOOTS WOMAN IN CAR,OUTRAGE IN MINNEAPOLIS AFTER ICE AGENT SHOOTS WOMAN IN CAR
